id,year,review_score,total_positive,total_negative,total_reviews,Players
328680,2014,5,32,17,49,61532
328730,2014,8,293,19,312,41866
328780,2014,7,34,5,39,5876
329000,2014,5,31,32,63,204615
329020,2014,5,131,57,188,40295
329110,2014,6,2597,852,3449,319394
329320,2014,8,84,10,94,5708
329690,2014,8,102,16,118,6417
330620,2014,6,81,26,107,9863
330680,2014,3,3,18,21,6079
330840,2014,6,7341,2250,9591,598965
330990,2014,5,156,92,248,34154
331220,2014,6,113,34,147,18428
331390,2014,8,121,18,139,14964
331400,2014,4,10,37,47,10669
331440,2014,8,1417,303,1720,132371
331510,2014,8,105,20,125,4654
331610,2014,4,12,44,56,7757
331670,2014,8,687,59,746,307175
331910,2014,4,9,25,34,9905
331980,2014,5,92,70,162,17414
332070,2014,5,1466,1504,2970,781378
332480,2014,8,432,84,516,49478
332490,2014,6,191,62,253,22785
332710,2014,5,76,64,140,19502
332830,2014,8,74,5,79,10016
333120,2014,4,34,55,89,56163
333600,2014,9,13511,601,14112,578066
333870,2014,8,77,17,94,3841
333880,2014,6,170,62,232,16257
334190,2014,6,174,48,222,13023
334230,2014,8,10028,1358,11386,847565
334270,2014,5,32,21,53,6707
334710,2014,6,47,19,66,11377
335100,2014,6,155,54,209,21006
335670,2014,9,6156,285,6441,297947
335900,2014,5,21,28,49,22923
336010,2014,5,46,22,68,6240
336090,2014,6,72,25,97,30490
336100,2014,5,38,18,56,3429
336280,2014,5,51,25,76,54281
336610,2014,8,362,28,390,32233
336700,2014,7,17,3,20,1518
337040,2014,5,85,39,124,15443
337150,2014,8,548,76,624,74192
338830,2014,5,21,16,37,3062
339000,2014,5,72,90,162,9853
339120,2014,8,465,93,558,125823
339350,2014,9,1526,46,1572,48543
339510,2014,8,103,20,123,12722
