id,year,review_score,total_positive,total_negative,total_reviews,Players
431290,2016,5,25,11,36,9986
431370,2016,7,11,2,13,2849
431410,2016,7,22,4,26,1300
431510,2016,8,250,50,300,35333
431540,2016,8,932,109,1041,72959
431590,2016,8,253,32,285,19144
431600,2016,8,799,107,906,48672
431630,2016,7,20,4,24,694
431640,2016,5,45,47,92,37470
431680,2016,5,11,13,24,5976
431710,2016,8,279,42,321,152788
431740,2016,5,22,13,35,13020
431750,2016,6,29,10,39,45950
431810,2016,5,113,50,163,10662
431830,2016,7,26,5,31,2163
431840,2016,5,74,54,128,21527
431850,2016,8,49,9,58,4205
431870,2016,6,48,16,64,3795
431910,2016,6,154,40,194,10209
432010,2016,8,368,79,447,31135
432100,2016,8,307,51,358,47218
432130,2016,7,23,4,27,558
432180,2016,7,20,4,24,5752
432190,2016,8,80,11,91,8333
432230,2016,7,25,5,30,1337
432260,2016,6,45,12,57,9880
432290,2016,5,68,54,122,35978
432330,2016,6,38,15,53,6473
432380,2016,7,15,1,16,1476
432470,2016,5,96,124,220,232598
432480,2016,7,18,2,20,172
432590,2016,5,19,14,33,960
432640,2016,5,17,21,38,962
432720,2016,6,45,17,62,2214
432870,2016,6,36,10,46,2503
432980,2016,8,121,8,129,15925
432990,2016,7,36,3,39,20938
433100,2016,8,565,139,704,26994
433110,2016,5,13,11,24,4015
433210,2016,5,34,51,85,41485
433300,2016,5,220,171,391,22027
433320,2016,5,119,135,254,20337
433350,2016,5,1060,968,2028,553384
433380,2016,5,42,23,65,1245
433400,2016,8,49,6,55,1858
433450,2016,5,41,19,60,2453
433490,2016,7,22,3,25,872
433570,2016,6,7,3,10,206
433590,2016,7,30,7,37,1200
433600,2016,8,151,30,181,13136
433660,2016,7,10,2,12,674
433670,2016,4,55,106,161,33752
433840,2016,5,35,16,51,1925
433890,2016,7,29,4,33,1768
433910,2016,8,858,200,1058,64909
433950,2016,9,4292,106,4398,263361
434000,2016,8,276,31,307,18386
434020,2016,8,210,37,247,12959
434050,2016,8,525,121,646,42602
434130,2016,7,34,3,37,2555
434170,2016,8,578,33,611,319411
434210,2016,8,502,46,548,224555
434220,2016,7,31,4,35,34825
434230,2016,7,16,2,18,4930
434240,2016,7,13,2,15,1638
434250,2016,5,868,376,1244,153543
434260,2016,8,1623,372,1995,53461
434290,2016,5,67,31,98,13160
434390,2016,6,11,3,14,2429
434410,2016,8,186,8,194,7895
434420,2016,6,630,261,891,141688
434530,2016,7,22,3,25,4584
434570,2016,9,13474,704,14178,842105
434620,2016,6,159,48,207,7119
434650,2016,8,10543,1130,11673,864412
434680,2016,5,99,64,163,11498
434700,2016,7,13,3,16,606
434730,2016,8,1831,449,2280,282077
434740,2016,8,68,12,80,4555
434750,2016,7,21,2,23,655
434790,2016,6,10,4,14,138
434820,2016,8,48,10,58,9532
434860,2016,7,12,3,15,155
434870,2016,5,5,5,10,415
434880,2016,5,79,37,116,6248
434930,2016,5,9,10,19,374
434960,2016,5,4,6,10,298
435010,2016,5,16,19,35,3550
435030,2016,8,3522,274,3796,68466
435040,2016,6,31,9,40,6714
435260,2016,7,20,3,23,1332
435300,2016,8,281,23,304,9670
435360,2016,7,38,5,43,2039
435460,2016,8,49,6,55,4182
435480,2016,5,73,41,114,5146
435490,2016,8,190,13,203,15932
435530,2016,8,2874,510,3384,145897
435600,2016,5,18,10,28,1606
435790,2016,8,112,16,128,10822
435800,2016,8,51,4,55,5778
435840,2016,7,24,4,28,774
436000,2016,6,63,20,83,2930
436060,2016,5,13,6,19,2523
436140,2016,5,26,12,38,25362
436150,2016,6,1665,616,2281,479096
436220,2016,8,133,8,141,12141
436260,2016,5,109,89,198,1630
436270,2016,5,14,9,23,4417
436280,2016,6,45,19,64,7298
436390,2016,8,209,18,227,14925
436410,2016,4,5,14,19,319
436480,2016,5,25,14,39,5052
436490,2016,8,144,34,178,9106
436500,2016,6,285,82,367,23326
436530,2016,6,197,53,250,12702
436940,2016,8,46,5,51,4319
437000,2016,6,78,30,108,10504
437060,2016,7,19,2,21,1831
437080,2016,6,51,14,65,1740
437090,2016,7,39,5,44,5313
437100,2016,8,60,5,65,4157
437160,2016,8,1261,81,1342,103237
437180,2016,5,16,7,23,31444
437420,2016,8,135,17,152,20939
437520,2016,8,60,1,61,1300
437530,2016,8,122,30,152,9803
437550,2016,7,31,6,37,2067
437570,2016,8,612,93,705,75642
437710,2016,7,10,2,12,411
437870,2016,5,78,68,146,11664
437880,2016,6,11,4,15,4803
437920,2016,8,2007,231,2238,314191
438020,2016,4,66,171,237,206563
438080,2016,8,377,91,468,64972
438130,2016,8,210,15,225,26201
438220,2016,6,9,3,12,329
438260,2016,7,13,3,16,173
438300,2016,5,12,10,22,706
438310,2016,5,15,20,35,394
438340,2016,5,72,44,116,4450
438420,2016,6,226,88,314,11300
438430,2016,6,192,52,244,18552
438480,2016,8,436,94,530,54215
438490,2016,6,2207,589,2796,243065
438640,2016,8,1469,336,1805,245948
438680,2016,8,837,148,985,209616
438720,2016,5,22,24,46,4803
438730,2016,5,14,11,25,883
438920,2016,8,190,46,236,20857
438940,2016,7,10,2,12,589
439190,2016,8,2894,448,3342,660285
439250,2016,8,192,33,225,138504
439310,2016,6,65,17,82,4075
439440,2016,6,62,20,82,5595
439550,2016,5,29,27,56,11062
439720,2016,6,59,25,84,5907
439730,2016,7,13,1,14,1000
439740,2016,7,10,2,12,522
439750,2016,7,23,5,28,3345
439770,2016,7,38,9,47,4398
439800,2016,7,39,8,47,3014
439880,2016,7,17,4,21,3148
439910,2016,8,207,49,256,56986
439920,2016,6,179,45,224,16467
439940,2016,8,678,57,735,50663
440020,2016,5,80,107,187,7400
440100,2016,7,10,1,11,95
440340,2016,5,62,30,92,8964
440420,2016,8,229,25,254,9123
440450,2016,5,28,16,44,1336
440470,2016,4,6,15,21,344
440550,2016,8,141,18,159,8628
440630,2016,8,608,82,690,74964
440690,2016,6,48,14,62,1015
440720,2016,5,8,8,16,196
440740,2016,5,160,128,288,97765
440750,2016,5,13,6,19,19402
440790,2016,5,5,6,11,11176
440800,2016,7,25,4,29,791
440810,2016,5,31,45,76,1567
440880,2016,9,562,28,590,29167
440950,2016,5,27,16,43,5261
441050,2016,8,336,15,351,12481
441060,2016,7,15,2,17,564
441230,2016,7,26,3,29,1485
441250,2016,5,31,14,45,1879
441280,2016,8,151,10,161,7230
441350,2016,5,46,20,66,2770
441510,2016,7,35,3,38,3435
441670,2016,6,112,33,145,10885
441830,2016,6,769,267,1036,70256
442070,2016,8,203,23,226,122221
442140,2016,5,8,4,12,723
442190,2016,5,10,11,21,554
442220,2016,5,38,35,73,12950
442260,2016,6,33,9,42,699
442290,2016,5,67,57,124,6074
442500,2016,6,395,100,495,38927
442710,2016,6,276,96,372,99194
442770,2016,6,13,5,18,407
442810,2016,5,227,190,417,90063
442890,2016,5,33,31,64,3348
443250,2016,7,23,5,28,1537
443260,2016,5,35,21,56,3955
443360,2016,8,112,10,122,6158
443420,2016,8,153,23,176,17964
443450,2016,8,47,8,55,3699
443460,2016,8,44,7,51,6159
443570,2016,5,29,31,60,5400
443580,2016,6,1387,501,1888,137385
443630,2016,8,61,7,68,3432
443650,2016,7,40,6,46,1780
443810,2016,8,4190,812,5002,376582
443830,2016,5,11,9,20,1228
443850,2016,5,11,6,17,371
443860,2016,8,126,18,144,9108
444000,2016,8,72,11,83,1691
444130,2016,8,55,12,67,2948
444140,2016,8,336,28,364,23894
444160,2016,5,77,60,137,34485
444180,2016,5,73,32,105,2027
444210,2016,4,4,11,15,824
444220,2016,5,349,164,513,127104
444260,2016,5,218,104,322,70170
444270,2016,7,37,5,42,3089
444280,2016,8,72,14,86,40862
444350,2016,4,30,103,133,3921
444420,2016,4,19,48,67,2746
444440,2016,5,32,24,56,7240
444520,2016,6,75,20,95,46706
444550,2016,7,22,5,27,951
444590,2016,8,171,31,202,9881
444620,2016,4,26,41,67,19950
444640,2016,8,4575,876,5451,1410438
444670,2016,8,60,8,68,3228
444690,2016,5,56,36,92,2771
444720,2016,5,189,88,277,24304
444740,2016,5,6,5,11,475
444770,2016,8,206,10,216,11170
444800,2016,8,158,21,179,10312
444870,2016,7,8,2,10,1512
444880,2016,5,115,69,184,19986
444930,2016,6,225,68,293,48795
444940,2016,8,174,13,187,12967
445070,2016,7,16,2,18,1145
445110,2016,8,174,17,191,25837
445130,2016,8,593,140,733,51025
445230,2016,8,649,146,795,49841
445600,2016,8,44,11,55,3283
445770,2016,8,155,31,186,16045
446040,2016,8,102,20,122,6842
446070,2016,7,19,2,21,669
446100,2016,6,74,20,94,4983
446240,2016,5,19,9,28,680
446250,2016,5,32,15,47,3022
446310,2016,8,70,4,74,4208
446330,2016,8,48,2,50,3341
446390,2016,6,332,100,432,19323
446540,2016,5,95,62,157,16758
446600,2016,6,52,14,66,7132
446640,2016,8,199,22,221,138730
446770,2016,6,96,28,124,75301
446800,2016,6,3506,949,4455,337931
446870,2016,4,4,14,18,2015
446910,2016,8,54,5,59,8811
446990,2016,6,168,57,225,21389
447010,2016,7,19,1,20,2874
447020,2016,8,8546,698,9244,796543
447170,2016,6,114,30,144,5098
447180,2016,5,53,27,80,3964
447190,2016,8,95,12,107,3985
447200,2016,8,92,10,102,7131
447310,2016,6,56,18,74,9469
447530,2016,9,8906,209,9115,290658
447570,2016,8,250,41,291,21650
447780,2016,8,181,34,215,25250
447800,2016,8,69,12,81,7497
447860,2016,5,34,20,54,8162
447890,2016,8,429,71,500,65918
447950,2016,8,75,4,79,14477
447960,2016,5,29,14,43,2977
447990,2016,5,11,6,17,11453
448000,2016,5,127,112,239,42836
448010,2016,7,27,3,30,20964
448050,2016,7,34,3,37,1811
448070,2016,5,287,215,502,204293
448090,2016,5,14,10,24,6382
448110,2016,5,20,12,32,4249
448160,2016,7,41,3,44,1595
448240,2016,5,150,104,254,26115
448280,2016,8,914,127,1041,203196
448370,2016,8,876,49,925,24334
448380,2016,7,24,3,27,1079
448440,2016,5,185,138,323,82542
448470,2016,5,131,97,228,222993
448480,2016,5,25,15,40,16045
448500,2016,7,25,2,27,9974
448510,2016,8,4876,418,5294,600140
448520,2016,7,28,1,29,5475
448550,2016,7,16,1,17,1437
448560,2016,6,96,35,131,10797
448570,2016,6,75,30,105,13853
448620,2016,5,52,32,84,9694
448630,2016,4,35,53,88,192449
448640,2016,5,54,31,85,293115
448720,2016,6,23,6,29,1374
448730,2016,5,8,4,12,411
448790,2016,5,21,10,31,41006
448910,2016,8,64,12,76,7428
449020,2016,8,347,50,397,48516
449050,2016,5,191,192,383,40244
449060,2016,8,93,18,111,7395
449090,2016,6,44,17,61,2582
449120,2016,5,10,5,15,23929
449170,2016,7,30,1,31,40350
449180,2016,7,25,1,26,1630
449220,2016,5,558,341,899,232984
449250,2016,8,147,11,158,7591
449300,2016,5,211,134,345,20787
449310,2016,7,20,2,22,540
449320,2016,5,11,6,17,420
449340,2016,5,23,11,34,16288
449350,2016,5,8,4,12,595
449450,2016,7,39,3,42,1057
449530,2016,6,339,88,427,253400
449540,2016,8,2797,390,3187,294984
449550,2016,8,71,4,75,7878
449680,2016,8,1769,311,2080,388554
449690,2016,6,42,13,55,1931
449710,2016,6,238,88,326,26076
449730,2016,8,125,10,135,15441
449800,2016,8,2225,433,2658,119678
449820,2016,5,36,28,64,3159
450060,2016,5,24,21,45,2664
450110,2016,6,73,30,103,20442
450190,2016,6,137,37,174,38895
450250,2016,5,17,11,28,1041
450290,2016,5,16,12,28,2635
450440,2016,8,79,6,85,3304
450500,2016,8,208,19,227,16659
450540,2016,9,1721,50,1771,9766
450650,2016,7,18,2,20,3969
450670,2016,6,281,90,371,27120
450760,2016,7,14,1,15,1413
451010,2016,8,112,11,123,8117
451100,2016,7,29,1,30,4295
451400,2016,6,60,23,83,4656
451570,2016,8,114,14,128,4834
451640,2016,7,27,5,32,1808
451760,2016,8,789,43,832,41053
451780,2016,6,206,67,273,25108
451800,2016,5,6,5,11,366
451840,2016,8,481,71,552,35371
451880,2016,6,319,121,440,349290
451990,2016,6,63,26,89,2321
452120,2016,8,41,9,50,4975
452230,2016,5,179,109,288,75066
452420,2016,8,160,22,182,12961
452450,2016,5,58,31,89,7011
452510,2016,8,551,31,582,44801
452860,2016,8,162,14,176,8373
452920,2016,7,29,3,32,3699
452930,2016,4,5,8,13,701
452970,2016,5,63,30,93,4756
453030,2016,6,11,3,14,553
453100,2016,8,172,33,205,42885
453130,2016,7,24,2,26,2176
453290,2016,6,136,36,172,4687
453300,2016,8,65,16,81,7592
453340,2016,8,605,36,641,24411
453650,2016,7,13,3,16,621
453660,2016,5,10,5,15,3517
453710,2016,8,80,19,99,6358
453720,2016,6,86,32,118,7288
453730,2016,5,16,10,26,3529
453740,2016,7,20,2,22,3690
453750,2016,6,199,58,257,27106
453770,2016,5,25,11,36,4394
453780,2016,7,17,1,18,685
453790,2016,8,94,19,113,1814
453810,2016,5,17,11,28,4223
453830,2016,7,9,1,10,5071
453850,2016,5,163,85,248,222892
454060,2016,8,686,144,830,80417
454070,2016,5,147,107,254,11256
454100,2016,8,308,77,385,27255
454130,2016,7,21,4,25,1933
454160,2016,8,109,5,114,2425
454180,2016,5,121,63,184,84274
454190,2016,8,109,10,119,3323
454220,2016,6,62,16,78,26515
454250,2016,8,160,23,183,12260
454320,2016,8,101,7,108,10790
454420,2016,6,15,4,19,4060
454520,2016,6,24,9,33,597
454600,2016,5,269,216,485,120414
454610,2016,5,30,14,44,3327
454630,2016,7,13,1,14,271
454650,2016,6,7107,1898,9005,535273
454700,2016,5,8,10,18,4655
454720,2016,7,13,2,15,1219
454890,2016,8,307,60,367,310160
454900,2016,8,57,5,62,6881
454970,2016,7,28,4,32,5705
455000,2016,5,38,23,61,46323
455110,2016,6,22,7,29,10004
455120,2016,5,171,136,307,26135
455400,2016,8,684,69,753,80832
455490,2016,5,35,24,59,3659
455640,2016,7,12,2,14,1599
455700,2016,5,17,15,32,2921
455830,2016,6,10,3,13,582
455960,2016,5,22,10,32,2397
456130,2016,7,19,2,21,5356
456430,2016,8,166,24,190,11343
456690,2016,7,22,3,25,4460
456780,2016,5,54,29,83,5070
456810,2016,6,107,38,145,34699
456830,2016,7,15,2,17,1861
457210,2016,9,704,35,739,41246
457320,2016,8,383,35,418,28414
457450,2016,6,22,7,29,5878
457480,2016,8,162,25,187,12854
457490,2016,8,142,21,163,28693
457520,2016,5,68,33,101,8392
457530,2016,8,88,18,106,3736
457600,2016,6,83,33,116,4488
457680,2016,8,468,76,544,12623
457690,2016,4,8,28,36,544
457710,2016,4,111,269,380,263944
457770,2016,7,20,3,23,2492
457820,2016,5,69,38,107,287010
457960,2016,8,579,50,629,60792
457980,2016,7,15,3,18,198
458000,2016,6,336,100,436,17202
458030,2016,5,18,14,32,2535
458370,2016,7,20,4,24,5471
458450,2016,4,14,28,42,2334
458470,2016,8,296,23,319,32591
458480,2016,8,132,17,149,22246
458510,2016,7,18,4,22,3711
458630,2016,6,77,25,102,9957
458710,2016,9,1864,64,1928,113038
458730,2016,8,323,48,371,24861
458770,2016,5,297,213,510,33760
458830,2016,5,95,66,161,10089
458920,2016,6,93,29,122,9904
458960,2016,5,300,169,469,102051
459090,2016,8,207,15,222,6077
459130,2016,5,29,13,42,12395
459170,2016,5,21,17,38,9486
459310,2016,5,68,37,105,3049
459440,2016,4,30,53,83,3272
459820,2016,8,5370,717,6087,535661
459940,2016,6,172,68,240,4045
460120,2016,9,1987,71,2058,75376
460150,2016,6,47,16,63,11723
460190,2016,6,34,10,44,12152
460220,2016,8,58,7,65,3643
460340,2016,8,296,31,327,9673
460560,2016,7,20,4,24,3780
460630,2016,8,66,4,70,4638
460640,2016,5,69,47,116,4499
460650,2016,6,31,8,39,1623
460700,2016,8,431,92,523,46714
460750,2016,8,54,11,65,5803
460780,2016,8,67,4,71,3314
460910,2016,8,84,19,103,28651
460960,2016,8,210,32,242,58181
460970,2016,7,23,1,24,2994
461010,2016,6,150,41,191,43190
461030,2016,5,19,11,30,4320
461230,2016,8,138,15,153,12188
461360,2016,8,64,8,72,5471
461480,2016,7,36,4,40,4649
461490,2016,5,52,37,89,8615
461560,2016,8,4078,220,4298,326618
461620,2016,8,945,80,1025,47924
461640,2016,8,558,92,650,130570
461650,2016,5,9,5,14,1113
461680,2016,4,45,88,133,12792
461700,2016,8,207,17,224,13365
461710,2016,7,40,8,48,11507
461750,2016,6,78,31,109,34088
461760,2016,6,42,12,54,31866
461810,2016,7,21,1,22,683
461830,2016,6,12,4,16,4940
461840,2016,9,2048,90,2138,7447
461850,2016,5,42,19,61,20166
461860,2016,5,15,12,27,3046
461880,2016,5,81,68,149,178564
461910,2016,6,1904,534,2438,207263
461940,2016,5,39,31,70,13947
461970,2016,4,53,82,135,50087
462000,2016,8,90,12,102,7356
462070,2016,5,6,5,11,262
462100,2016,8,157,24,181,5539
462130,2016,6,14,5,19,4081
462480,2016,7,38,6,44,2187
462520,2016,7,25,2,27,2011
462620,2016,8,62,1,63,2917
462680,2016,6,174,52,226,22513
462700,2016,5,32,18,50,7986
462730,2016,5,37,22,59,21330
462780,2016,8,3492,557,4049,596551
462830,2016,4,13,32,45,2032
462860,2016,6,28,9,37,2418
462950,2016,5,24,24,48,2718
462960,2016,5,274,139,413,93014
462990,2016,8,179,9,188,9473
463030,2016,5,140,78,218,7982
463060,2016,6,404,128,532,32389
463150,2016,8,1404,208,1612,194090
463160,2016,6,80,22,102,8213
463180,2016,6,71,22,93,36936
463210,2016,8,676,113,789,340127
463220,2016,6,284,81,365,307976
463270,2016,8,1186,86,1272,47745
463320,2016,5,9,13,22,1252
463350,2016,6,292,99,391,93092
463390,2016,8,650,64,714,3090
463460,2016,6,25,7,32,820
463470,2016,5,18,10,28,751
463540,2016,7,15,2,17,204
463760,2016,8,78,16,94,5373
463830,2016,5,5,6,11,179
463860,2016,5,111,59,170,8661
463870,2016,5,11,15,26,4257
463930,2016,8,309,24,333,41512
463980,2016,8,134,16,150,8800
464000,2016,6,30,9,39,2112
464050,2016,6,30,9,39,3624
464230,2016,8,50,11,61,9025
464240,2016,5,14,8,22,669
464380,2016,4,3,9,12,664
464440,2016,5,35,22,57,8009
464450,2016,8,347,10,357,21323
464470,2016,5,182,128,310,9154
464620,2016,8,368,27,395,14584
464650,2016,7,28,4,32,3345
464670,2016,7,15,1,16,1500
464700,2016,5,141,155,296,79707
464800,2016,5,45,47,92,28231
464960,2016,8,193,19,212,190974
465130,2016,8,63,10,73,3653
465170,2016,6,129,55,184,21679
465180,2016,8,59,3,62,3479
465280,2016,8,158,27,185,16846
465440,2016,7,24,6,30,11121
465520,2016,8,3708,196,3904,199147
465660,2016,5,51,39,90,9061
465670,2016,6,13,5,18,4060
465720,2016,5,62,29,91,14930
465750,2016,6,8,3,11,3190
465760,2016,6,180,65,245,20913
465780,2016,8,288,59,347,20818
465840,2016,5,59,26,85,6250
465870,2016,5,17,16,33,2619
466170,2016,8,352,58,410,59270
466270,2016,8,422,56,478,41326
466350,2016,5,61,33,94,5549
466420,2016,6,46,19,65,24957
466430,2016,7,43,1,44,3514
466490,2016,5,37,35,72,10033
466500,2016,6,1692,715,2407,93861
466520,2016,5,19,13,32,2099
466720,2016,8,53,4,57,11090
466730,2016,5,179,100,279,98551
466740,2016,6,269,85,354,16996
466770,2016,7,14,1,15,199
466780,2016,6,41,13,54,7772
466800,2016,6,120,31,151,9796
466820,2016,7,39,6,45,3650
466830,2016,5,34,26,60,10726
466870,2016,8,210,38,248,10277
466920,2016,8,40,10,50,4014
467010,2016,5,37,47,84,283367
467210,2016,8,245,13,258,6360
467310,2016,8,45,11,56,151788
467320,2016,6,51,13,64,8650
467330,2016,7,25,6,31,4073
467350,2016,4,3,8,11,14850
467360,2016,8,657,113,770,73247
467370,2016,5,205,240,445,326346
467380,2016,9,754,34,788,39726
467390,2016,5,143,71,214,121356
467490,2016,7,18,3,21,1169
467520,2016,5,289,263,552,18054
467780,2016,8,66,2,68,1838
467850,2016,5,69,33,102,2818
467930,2016,6,344,111,455,32385
467940,2016,7,15,2,17,1136
467950,2016,6,140,52,192,76580
467960,2016,8,3277,449,3726,267054
468100,2016,6,50,14,64,1602
468490,2016,8,272,66,338,90569
468530,2016,8,806,120,926,26991
468560,2016,5,619,559,1178,179688
468570,2016,5,42,34,76,21575
468700,2016,6,373,96,469,190329
468930,2016,5,76,44,120,14231
469890,2016,8,160,35,195,64256
469980,2016,5,20,15,35,8268
470030,2016,6,18,5,23,746
470060,2016,8,76,19,95,3871
470140,2016,5,6,6,12,3702
470260,2016,8,1164,285,1449,79625
470270,2016,6,194,49,243,167302
470300,2016,6,28,11,39,2535
470440,2016,8,60,1,61,749
470480,2016,6,17,6,23,3980
470590,2016,6,40,14,54,8124
471160,2016,7,15,2,17,1804
471170,2016,5,45,20,65,24956
471270,2016,7,8,2,10,1907
471330,2016,8,291,71,362,55280
471380,2016,6,29,10,39,4157
471730,2016,6,15,5,20,1441
471920,2016,8,88,6,94,3626
472060,2016,8,99,22,121,16627
472420,2016,8,92,18,110,3057
472680,2016,6,443,120,563,82084
472690,2016,5,21,18,39,5195
472830,2016,5,8,5,13,572
472870,2016,8,129,2,131,14157
473050,2016,3,2,15,17,2879
473140,2016,5,38,22,60,49447
473450,2016,8,81,15,96,7926
473460,2016,8,483,41,524,7752
473480,2016,5,9,7,16,3107
473540,2016,4,4,7,11,8330
473670,2016,5,88,101,189,35328
473720,2016,7,12,1,13,260
473910,2016,5,109,58,167,11923
473970,2016,6,105,35,140,14745
474010,2016,5,198,111,309,37636
474050,2016,5,41,38,79,98042
474210,2016,8,468,48,516,25010
474620,2016,6,11,3,14,275
474730,2016,5,6,7,13,2170
474750,2016,8,4094,458,4552,496869
474910,2016,5,86,51,137,33584
474980,2016,8,57,6,63,2076
475150,2016,8,8737,730,9467,1041965
475490,2016,8,286,71,357,13561
475520,2016,6,7,3,10,495
476240,2016,8,392,17,409,24941
476370,2016,7,12,3,15,355
476450,2016,5,24,16,40,787
476460,2016,8,469,47,516,51501
476490,2016,8,70,6,76,6171
476510,2016,5,80,36,116,3869
476530,2016,8,211,17,228,9268
476650,2016,8,145,17,162,11056
476710,2016,5,16,9,25,2081
476920,2016,5,71,39,110,5653
476930,2016,6,44,15,59,3680
477140,2016,5,21,27,48,4731
477170,2016,5,28,13,41,2005
477310,2016,7,37,2,39,3168
477770,2016,8,1012,174,1186,71503
477870,2016,8,572,103,675,37769
477950,2016,7,13,3,16,665
478210,2016,5,34,33,67,1576
479040,2016,5,20,9,29,506
479110,2016,6,25,10,35,2886
479140,2016,7,12,2,14,640
479990,2016,5,31,14,45,2862
480410,2016,7,11,1,12,1335
480450,2016,8,207,12,219,16213
480480,2016,8,188,26,214,58424
480650,2016,8,1513,278,1791,178059
480900,2016,8,78,11,89,2915
481110,2016,6,337,95,432,11277
481180,2016,8,79,8,87,3027
481420,2016,5,21,17,38,11500
482300,2016,6,403,124,527,22083
482330,2016,6,37,10,47,2956
482450,2016,8,320,32,352,20609
482990,2016,7,32,1,33,1192
483420,2016,8,418,32,450,16734
483960,2016,5,160,77,237,11263
483980,2016,9,826,28,854,35910
484950,2016,6,705,218,923,107165
485040,2016,8,400,26,426,10234
485080,2016,5,49,22,71,22228
485160,2016,7,27,3,30,1392
485260,2016,7,31,4,35,3270
485340,2016,6,12,5,17,598
485350,2016,8,338,64,402,139393
485360,2016,8,45,8,53,7803
485370,2016,5,199,90,289,18782
485380,2016,8,1112,225,1337,98409
485430,2016,5,7,5,12,5503
485450,2016,5,132,68,200,37149
485600,2016,7,31,3,34,1539
485620,2016,6,29,10,39,2546
485630,2016,5,17,22,39,1806
485650,2016,5,140,175,315,88435
485690,2016,6,218,69,287,13817
485730,2016,6,117,46,163,68606
485750,2016,5,11,6,17,365
485800,2016,6,57,19,76,4507
485860,2016,6,154,58,212,9874
485870,2016,6,256,69,325,87797
485890,2016,5,497,343,840,30384
485920,2016,7,28,5,33,3068
485970,2016,7,32,2,34,1122
486120,2016,5,23,13,36,8170
486130,2016,5,12,8,20,336
486290,2016,7,25,2,27,6066
486310,2016,8,3065,361,3426,187799
486350,2016,7,14,2,16,887
486470,2016,5,9,9,18,480
486500,2016,5,18,9,27,17421
486510,2016,8,190,42,232,5376
486540,2016,6,123,48,171,15818
486640,2016,5,10,9,19,3629
486720,2016,8,273,32,305,20231
486780,2016,8,387,55,442,75228
486810,2016,7,21,4,25,7405
486850,2016,6,55,15,70,6144
486880,2016,4,45,82,127,28151
487030,2016,6,50,18,68,12519
487160,2016,8,53,5,58,3099
487180,2016,6,143,61,204,215899
487220,2016,6,846,280,1126,411391
487330,2016,8,66,15,81,5730
487350,2016,5,72,44,116,20721
487370,2016,8,140,19,159,117137
487380,2016,7,11,2,13,718
487430,2016,8,1023,98,1121,70540
487530,2016,8,54,12,66,72714
487630,2016,5,28,14,42,2623
487770,2016,8,44,9,53,6530
488040,2016,7,43,4,47,4363
488070,2016,5,6,4,10,614
488220,2016,6,15,5,20,4378
488280,2016,8,415,42,457,31334
488300,2016,8,163,27,190,5830
488330,2016,5,10,5,15,19599
488460,2016,6,17,6,23,9062
488660,2016,8,147,32,179,16938
488770,2016,8,147,32,179,5491
488910,2016,5,147,65,212,25840
488960,2016,7,36,2,38,1448
489000,2016,5,95,51,146,23613
489050,2016,4,3,7,10,234
489170,2016,5,110,51,161,6332
489360,2016,8,555,104,659,40530
489400,2016,6,12,5,17,629
489440,2016,6,27,8,35,1257
489460,2016,6,296,83,379,47986
489580,2016,6,50,17,67,20335
489610,2016,8,370,17,387,14683
489660,2016,8,98,10,108,5490
489720,2016,7,35,3,38,1459
489760,2016,7,29,3,32,1099
490230,2016,8,278,26,304,26082
490300,2016,6,17,7,24,5358
490820,2016,8,223,48,271,44814
490860,2016,6,27,8,35,7990
490870,2016,8,69,14,83,5061
490880,2016,7,32,6,38,13885
490910,2016,5,6,9,15,5915
490950,2016,8,66,3,69,1983
490980,2016,6,80,21,101,166257
491000,2016,8,261,45,306,23827
491040,2016,9,557,22,579,21604
491060,2016,7,13,2,15,2651
491090,2016,5,79,55,134,8080
491130,2016,8,1435,154,1589,208613
491160,2016,6,73,22,95,14490
491220,2016,8,97,10,107,3791
491260,2016,5,122,73,195,264026
491330,2016,8,210,22,232,24715
491350,2016,7,24,1,25,371
491530,2016,5,534,363,897,65408
491560,2016,5,12,9,21,1744
491620,2016,6,54,14,68,5957
491650,2016,5,109,48,157,244440
491670,2016,7,13,3,16,1856
491710,2016,3,2,10,12,524
491720,2016,7,21,5,26,6253
491830,2016,6,17,5,22,497
491950,2016,8,4050,318,4368,228284
492090,2016,6,39,12,51,9068
492170,2016,5,37,17,54,11694
492220,2016,6,100,27,127,8346
492270,2016,8,169,34,203,17449
492280,2016,7,16,4,20,3137
492370,2016,6,37,11,48,3458
492430,2016,6,70,29,99,8313
492500,2016,6,150,46,196,6201
492600,2016,5,11,9,20,25672
492610,2016,4,6,13,19,4163
492630,2016,8,564,74,638,39763
492710,2016,8,98,19,117,7549
492800,2016,5,205,160,365,85793
492870,2016,6,42,13,55,4684
493100,2016,7,28,5,33,617
493340,2016,8,18366,2076,20442,1682734
493370,2016,6,659,274,933,175778
493380,2016,5,9,4,13,966
493620,2016,7,10,2,12,460
493650,2016,4,74,188,262,260100
493720,2016,6,132,42,174,8393
493780,2016,5,16,7,23,22431
493980,2016,6,22,7,29,5318
494100,2016,7,46,1,47,1487
494230,2016,8,486,35,521,27826
494290,2016,4,16,31,47,31467
494350,2016,5,7,9,16,865
494440,2016,5,41,22,63,3132
494450,2016,5,25,26,51,2941
494460,2016,5,19,22,41,2654
494470,2016,5,30,25,55,3269
494600,2016,8,92,22,114,6865
494810,2016,8,171,27,198,14172
494980,2016,5,6,8,14,378
