id,year
300760,2015
491770,2017
435790,2016
600630,2017
377470,2015
545540,2017
448560,2016
454320,2016
307210,2015
337180,2015
372930,2015
577480,2017
333730,2015
356530,2015
409000,2016
336030,2016
618970,2017
408650,2016
466830,2016
366210,2015
476420,2017
782690,2018
610380,2017
703840,2018
282780,2015
372330,2017
348490,2015
307270,2014
652050,2021
37500,2009
636100,2018
331400,2014
431810,2016
412730,2015
409560,2016
446120,2018
722750,2017
544840,2016
420980,2017
672650,2017
355630,2015
573490,2019
557040,2016
793350,2018
110600,2011
336730,2015
323630,2015
269810,2014
468240,2018
403700,2015
437000,2016
371620,2015
525070,2017
427570,2017
318480,2015
407880,2016
252890,2013
393460,2016
372940,2015
305480,2014
290990,2014
508820,2016
387240,2015
298820,2014
341710,2018
600740,2017
513330,2017
467760,2018
392260,2016
370550,2015
301050,2015
687560,2017
239720,2013
659190,2017
710030,2017
367080,2017
407780,2016
348180,2015
576980,2017
444800,2016
603350,2017
504240,2016
851810,2018
624970,2018
318860,2015
347440,2015
241760,2016
523730,2016
466870,2016
654700,2019
804900,2018
528460,2018
850450,2018
401120,2015
581370,2017
269010,2014
371890,2015
503620,2017
654900,2017
485040,2016
338420,2015
368390,2017
559910,2017
587260,2017
698980,2017
431910,2016
486460,2017
348030,2016
582620,2017
325630,2015
770100,2018
34500,2009
349790,2017
690810,2017
390610,2015
862650,2019
494100,2016
385060,2015
441230,2016
603400,2018
695560,2017
298380,2017
415990,2015
574200,2018
527730,2016
432380,2016
807920,2018
407830,2016
542290,2017
372960,2015
398960,2015
634120,2017
501440,2016
566190,2017
416260,2015
813290,2018
806100,2018
355510,2016
489720,2016
324400,2015
626200,2017
563550,2017
596630,2017
762480,2018
567660,2017
540660,2016
755890,2017
769940,2018
712090,2017
315450,2014
704200,2018
586830,2017
659130,2017
740570,2017
488960,2016
457370,2017
552720,2016
355370,2017
423270,2016
535980,2016
471730,2016
454750,2017
411390,2015
745510,2017
494990,2016
601380,2018
448550,2016
781520,2018
354050,2015
609170,2017
701860,2017
570490,2016
528730,2016
550440,2017
568020,2016
338330,2018
630020,2017
821560,2018
422270,2016
551630,2017
631830,2018
700740,2017
641910,2018
566700,2017
502440,2016
450760,2016
529410,2016
592570,2017
714280,2017
545330,2016
772750,2020
461400,2020
805470,2018
591000,2018
674850,2017
395300,2015
428740,2016
531110,2016
396010,2016
731120,2017
449640,2017
307150,2018
663370,2017
369230,2016
710760,2017
673190,2018
569380,2016
485160,2016
348980,2015
677060,2017
540230,2017
321350,2015
747770,2017
344270,2015
15800,2008
648780,2017
656570,2017
734590,2018
619810,2017
447210,2017
575480,2017
734890,2017
380560,2015
448720,2016
697850,2017
606000,2018
745000,2018
621050,2017
262510,2016
454380,2016
568500,2016
580300,2017
449420,2016
556780,2017
682180,2018
607230,2017
356170,2015
800180,2018
562250,2017
597120,2017
386710,2017
555310,2018
341040,2017
836760,2018
643590,2017
397970,2015
473920,2016
460060,2018
630160,2017
534320,2016
738620,2018
579870,2017
576820,2017
273890,2016
370670,2016
548280,2018
709780,2017
545200,2017
678230,2017
699780,2017
352210,2015
824190,2018
688690,2017
414760,2017
502650,2016
772600,2018
779620,2018
568340,2016
378070,2016
729060,2018
809850,2018
270070,2016
591640,2017
643570,2017
468110,2016
760350,2017
416180,2016
432230,2016
524690,2016
440450,2016
480410,2016
690150,2018
577160,2017
435260,2016
332270,2017
374170,2016
711240,2017
264400,2014
744420,2017
434310,2017
728070,2017
553020,2017
512170,2016
630830,2017
626250,2017
673660,2017
701720,2017
429690,2016
561190,2016
822750,2018
694370,2017
624710,2017
745890,2018
459830,2018
743340,2018
431410,2016
437520,2016
761040,2018
657400,2018
765140,2018
764500,2017
693880,2017
342870,2015
620170,2017
416830,2018
655020,2017
363500,2015
759010,2018
416720,2016
456180,2018
577700,2017
862990,2018
655460,2017
530010,2017
674310,2017
535750,2016
805820,2018
641980,2017
685990,2017
501860,2016
393820,2016
335090,2015
512260,2016
405240,2017
566550,2016
555720,2016
521140,2016
767590,2018
753110,2018
659180,2017
513990,2016
676760,2019
662210,2017
690460,2017
659110,2018
593410,2017
357840,2015
540690,2017
314370,2016
464070,2016
846200,2018
774561,2018
311490,2015
753220,2018
816080,2018
411690,2015
787710,2018
841260,2018
850960,2018
706320,2017
268970,2015
489440,2016
706130,2017
693890,2017
758320,2018
489110,2017
690120,2021
696940,2017
815450,2018
463320,2016
771240,2018
813630,2019
706960,2018
428040,2015
405960,2016
433380,2016
398890,2016
312240,2015
810050,2018
429120,2016
349190,2015
852390,2018
377280,2015
760800,2018
700770,2018
632020,2018
709620,2017
866150,2018
726760,2017
642610,2018
709700,2017
418210,2016
443830,2016
685790,2017
715980,2017
660990,2017
799610,2018
511010,2016
640300,2017
795920,2018
862120,2018
652230,2017
370220,2015
454720,2016
679770,2017
726950,2018
367140,2016
566900,2017
716650,2017
746400,2018
328650,2015
548650,2017
346500,2018
686550,2017
296810,2016
851840,2018
592020,2017
698830,2017
395470,2016
642580,2018
785670,2018
752500,2017
625770,2017
381850,2015
494170,2017
620700,2017
591750,2018
370600,2015
535630,2016
433590,2016
287780,2014
673300,2017
589740,2017
626630,2017
755950,2018
347280,2016
557700,2016
397730,2016
629860,2017
639840,2017
778050,2018
482990,2016
433900,2017
669490,2017
570790,2017
394430,2017
588120,2022
866310,2018
765490,2018
475530,2017
678890,2018
589150,2017
778330,2018
688570,2017
368310,2015
710110,2017
820030,2018
350490,2015
592550,2017
878270,2018
573660,2017
513960,2017
365500,2015
851670,2018
467490,2016
497680,2016
616640,2019
413760,2015
701470,2017
705090,2017
655930,2017
556000,2016
602070,2017
757450,2017
667360,2017
361560,2015
652570,2017
340680,2016
477910,2017
548500,2017
556090,2016
508520,2017
710120,2017
380990,2015
501740,2016
673060,2017
510680,2018
817860,2018
777790,2018
563180,2016
704680,2017
464900,2016
754540,2017
288100,2016
623810,2017
551580,2016
449500,2016
445070,2016
390930,2016
724430,2018
501310,2017
594810,2017
588750,2017
689350,2017
430170,2016
696460,2017
611620,2018
595960,2017
467940,2016
523760,2016
348160,2017
645920,2017
417310,2016
833910,2018
715520,2018
413580,2015
620070,2018
623900,2017
366860,2015
732800,2017
829250,2018
692930,2017
356460,2016
436470,2018
349530,2015
808450,2018
350480,2016
485970,2016
434160,2017
690560,2017
494700,2017
566540,2018
505080,2017
654470,2018
594320,2018
726230,2017
355310,2016
341360,2015
356450,2018
461650,2016
495750,2017
379760,2015
706330,2017
741250,2018
424060,2015
646280,2017
510520,2017
705450,2017
793450,2018
535910,2016
561230,2016
334830,2015
667130,2017
751340,2018
522080,2017
576110,2017
778150,2018
489760,2016
780580,2018
491700,2017
505120,2017
822530,2018
649450,2018
660170,2017
828960,2018
436690,2018
728990,2017
656040,2017
764370,2018
847290,2018
351170,2015
771920,2018
522740,2017
380540,2015
413480,2016
584990,2018
648630,2017
721430,2017
663240,2017
704360,2018
541200,2017
740090,2017
755980,2018
605310,2017
569340,2017
777020,2018
448380,2016
566870,2016
420570,2016
524200,2017
535000,2016
406920,2015
757350,2018
504560,2018
657260,2017
658990,2017
650570,2017
761790,2018
364100,2015
729660,2017
440660,2018
819480,2018
829300,2018
809320,2018
572170,2017
684060,2017
715840,2017
593850,2017
713420,2018
542030,2017
697020,2018
575850,2019
612670,2017
635550,2017
718270,2018
675490,2018
438090,2016
449450,2016
756100,2017
620330,2018
679190,2017
737470,2017
563190,2017
587400,2017
686570,2017
405530,2019
716600,2017
621780,2017
496030,2016
493480,2017
762190,2018
633580,2017
749880,2017
357320,2015
809050,2018
608440,2018
497190,2018
450250,2016
336840,2015
771610,2018
622880,2017
696560,2017
662920,2017
620580,2018
511070,2016
521540,2016
628460,2017
592660,2017
428410,2016
585500,2017
843430,2018
753660,2018
409360,2015
787040,2018
351330,2016
583090,2017
596380,2018
774261,2018
730690,2018
502430,2016
362020,2016
807930,2018
643700,2017
302290,2014
747320,2018
718200,2017
763610,2018
851880,2018
611060,2018
864940,2018
544800,2016
387270,2015
503140,2016
415010,2016
440690,2016
666250,2017
509170,2016
603420,2017
416850,2016
727760,2018
527150,2018
730220,2017
732670,2017
843440,2018
513250,2019
355690,2016
403230,2015
663600,2017
565980,2017
516890,2016
519490,2016
870800,2018
745130,2017
769360,2018
620650,2018
314760,2014
439730,2016
365340,2015
412530,2016
529580,2016
622420,2018
675720,2017
358030,2015
755570,2018
559900,2016
581310,2017
510040,2016
493820,2017
496490,2016
595920,2017
468650,2017
664620,2017
768300,2017
732520,2018
738720,2018
594950,2017
340880,2015
549670,2016
365090,2015
593700,2017
355910,2015
657290,2017
479310,2016
547990,2016
315480,2014
777430,2019
847310,2018
709870,2018
530930,2018
595560,2017
709380,2017
654610,2017
553950,2017
694070,2018
378280,2015
658430,2017
333580,2015
692200,2017
377550,2015
572020,2017
803590,2018
504010,2016
380920,2017
493380,2016
632200,2017
600190,2017
303880,2014
749990,2017
432640,2016
865180,2018
704640,2018
566410,2017
397810,2017
432590,2016
771410,2018
511250,2017
250070,2015
532890,2016
655170,2017
655000,2017
504420,2016
733300,2018
636390,2017
760550,2018
522340,2016
444550,2016
458500,2017
512160,2018
764430,2017
566970,2017
369700,2019
656450,2017
346490,2015
465070,2016
844210,2018
508710,2021
575820,2018
523610,2017
341750,2015
645360,2018
503980,2016
682630,2018
369570,2015
655380,2018
553760,2017
727510,2017
740280,2018
574860,2017
699080,2017
664290,2017
776370,2018
635930,2017
587180,2018
715440,2017
525740,2016
694480,2020
723890,2017
688260,2017
546780,2016
341570,2022
705050,2018
573070,2017
825550,2018
820610,2019
878780,2018
675830,2017
611050,2017
710880,2017
552910,2017
394490,2017
564470,2017
534680,2017
352740,2015
600530,2017
746350,2017
615160,2017
739190,2018
412010,2015
367990,2015
589280,2017
823100,2018
411130,2016
568030,2016
586660,2017
680190,2018
485680,2017
662840,2018
773170,2018
594750,2017
409460,2016
796940,2018
511190,2016
647280,2017
722250,2017
735500,2018
809540,2022
646330,2017
505400,2016
510990,2016
645450,2017
299090,2015
681240,2017
495680,2016
862570,2018
534920,2017
417900,2016
668830,2017
504450,2017
670440,2017
486350,2016
754800,2017
731790,2017
800580,2018
815000,2018
804700,2018
693250,2017
438730,2016
727730,2017
718910,2017
664510,2017
535380,2016
764410,2018
646470,2017
486380,2017
588340,2017
500690,2016
760560,2017
394030,2015
820730,2018
529360,2017
384200,2018
534440,2016
340960,2015
406350,2018
743360,2018
433490,2016
638720,2018
868040,2018
663480,2017
562680,2016
697650,2018
558850,2016
708260,2017
556480,2017
520750,2017
703180,2017
282640,2015
850630,2018
494350,2016
365150,2015
737710,2018
749270,2017
526590,2016
577910,2017
743420,2018
496450,2016
666050,2017
679530,2017
676720,2017
387100,2017
498580,2016
756500,2018
535410,2017
702190,2017
668590,2018
702600,2017
856130,2018
446850,2018
718720,2017
745370,2017
332730,2015
767030,2017
765590,2018
823700,2018
509290,2016
525870,2016
804430,2018
530510,2017
690630,2018
800270,2018
584940,2017
753980,2018
504280,2016
864300,2018
652460,2018
646050,2018
371530,2015
578430,2017
698330,2017
589380,2017
591350,2017
789950,2018
735350,2017
774441,2018
511500,2016
703620,2017
425310,2016
726070,2017
465060,2016
873200,2018
868710,2020
490100,2016
665030,2017
756490,2018
705750,2017
346430,2015
758920,2017
364720,2016
726600,2017
759610,2017
356090,2015
577320,2017
632080,2018
771840,2018
623160,2017
537740,2017
772610,2018
800320,2018
341760,2015
385960,2015
516960,2017
610350,2017
780750,2018
662230,2017
624320,2018
809210,2018
550990,2017
339720,2018
632800,2017
444210,2016
603230,2017
560080,2018
732840,2017
610410,2018
835040,2018
517930,2016
625730,2018
463460,2016
726800,2017
468330,2018
544680,2017
326110,2016
752570,2018
727970,2018
773540,2019
708300,2017
471700,2017
749920,2018
653870,2017
359300,2015
797060,2018
397200,2015
745500,2017
573520,2017
388540,2015
516040,2016
648810,2017
791750,2018
658790,2017
798940,2018
564940,2017
654710,2017
428020,2015
652070,2017
615330,2017
816330,2018
801870,2018
533580,2017
731940,2017
440800,2016
592750,2017
866510,2018
762520,2018
569290,2017
506470,2016
454330,2017
639770,2017
664850,2017
586390,2017
677280,2017
476450,2016
496040,2018
812800,2018
514780,2016
346670,2015
802490,2018
756260,2017
738920,2018
491100,2016
534910,2016
487040,2017
531180,2018
686580,2017
793000,2018
823040,2018
748650,2017
530830,2018
366350,2015
518130,2017
771010,2018
381250,2017
742480,2018
668350,2018
703870,2017
556890,2016
389120,2016
435840,2016
632170,2018
739210,2017
811720,2018
617820,2017
803080,2018
701760,2018
774911,2018
780500,2018
648570,2017
498470,2016
375440,2018
839940,2018
549400,2016
748150,2017
597920,2017
445210,2016
612810,2017
516790,2017
343430,2015
738000,2017
823280,2018
600440,2017
676910,2017
671200,2017
364130,2015
337650,2016
812020,2018
494160,2017
616040,2017
763400,2017
796510,2018
699100,2017
501530,2017
354280,2016
873210,2018
621010,2017
686360,2017
699940,2017
499910,2016
463470,2016
725400,2017
725140,2018
654910,2017
606190,2017
428980,2017
470440,2016
860820,2018
684050,2018
624680,2017
357690,2015
691580,2017
470030,2016
510740,2018
656880,2017
795040,2018
496960,2017
647050,2017
813540,2018
699550,2017
649670,2017
682610,2017
708310,2018
618550,2018
840100,2018
491240,2016
610610,2017
610660,2018
308180,2014
727150,2018
812170,2018
542680,2016
749840,2018
430230,2016
727180,2018
621970,2018
497510,2016
750070,2018
424010,2016
683530,2017
510060,2016
578870,2017
368690,2015
713430,2017
804210,2018
715800,2018
337700,2015
676000,2017
666310,2018
678310,2017
514930,2016
325300,2015
681100,2017
341290,2016
413700,2016
442140,2016
655370,2017
753560,2017
705620,2018
878570,2018
554660,2017
487380,2016
602590,2017
619870,2017
547210,2016
496660,2017
323020,2015
874130,2018
647990,2017
831230,2018
727540,2018
625700,2017
618270,2018
340700,2015
809240,2018
395580,2015
459610,2017
552200,2016
818440,2018
477720,2017
373880,2016
823360,2018
697660,2017
484390,2018
665590,2017
544790,2018
536630,2016
759540,2018
787550,2018
753380,2017
386330,2015
307030,2015
438300,2016
612310,2017
813250,2018
282960,2014
749890,2018
660390,2017
452930,2016
759000,2018
334960,2015
506150,2017
663130,2017
619350,2017
442260,2016
593540,2017
660320,2017
636330,2017
763360,2017
462640,2017
611850,2017
780390,2018
589080,2017
413540,2016
680390,2018
624830,2017
353340,2015
322550,2015
519020,2016
431630,2016
532980,2017
786560,2018
782100,2018
391100,2015
764490,2018
397860,2016
361230,2018
548860,2016
750790,2018
686760,2017
467270,2017
658060,2017
354770,2015
444170,2017
453780,2016
408170,2015
397960,2015
769550,2017
688000,2017
599180,2018
471220,2017
595010,2018
339250,2017
461810,2016
620340,2017
660290,2017
740410,2017
686740,2017
616520,2018
651500,2018
726200,2017
708150,2018
446240,2016
756340,2018
556190,2016
857010,2018
655910,2017
788410,2018
763760,2017
534780,2017
766630,2018
567340,2017
858780,2018
410370,2016
343570,2015
463410,2018
652040,2017
829490,2018
874380,2018
598670,2017
785110,2018
548050,2016
503860,2016
433660,2016
412970,2015
721940,2017
552300,2016
674220,2017
558750,2018
392620,2015
464240,2016
446070,2016
643900,2017
789260,2018
576420,2017
712890,2018
477950,2016
434600,2017
464380,2016
774451,2018
296790,2017
547980,2016
695110,2017
676240,2017
564950,2017
708430,2017
699750,2017
804830,2018
553150,2022
420660,2018
396930,2015
513300,2017
622020,2017
770400,2017
453500,2018
261900,2016
739050,2018
642650,2017
434660,2018
717310,2018
587490,2017
434750,2016
748430,2017
601120,2017
763730,2018
459640,2017
526130,2020
359420,2017
816710,2018
298420,2016
583530,2020
723110,2017
377200,2015
779570,2018
712380,2017
495390,2016
687890,2017
776000,2018
618370,2017
812940,2018
264440,2014
807890,2018
524350,2018
484930,2017
749340,2017
779360,2018
727340,2017
613120,2017
756190,2017
733250,2017
479140,2016
715470,2017
586450,2017
771320,2018
395940,2017
347080,2015
398670,2016
801060,2018
510360,2017
392610,2017
419020,2017
677720,2017
816120,2018
734570,2018
802740,2018
676700,2018
523750,2019
813280,2018
814190,2018
327960,2014
489400,2016
632840,2017
597240,2017
725080,2017
749410,2018
671550,2017
453470,2016
781760,2018
636230,2018
527210,2016
538790,2016
554870,2017
660070,2017
407110,2017
381130,2015
723760,2017
565190,2016
712870,2018
749670,2017
453650,2016
516580,2017
823730,2018
776670,2018
852110,2018
775800,2018
746840,2018
592240,2017
559930,2017
594980,2017
788380,2018
493100,2016
674330,2017
384590,2015
678240,2017
736840,2017
777220,2018
805280,2018
578590,2017
488070,2016
506090,2017
562280,2017
625680,2018
820240,2018
711930,2018
622480,2017
726340,2017
550170,2019
497710,2017
459040,2016
634090,2018
517240,2016
588540,2017
762650,2019
595260,2018
503650,2017
582350,2017
596740,2018
554680,2016
771680,2018
484890,2016
410000,2016
434700,2016
314850,2014
568370,2016
746410,2017
350880,2017
872680,2019
496390,2016
838050,2018
831520,2018
757080,2017
578920,2017
618470,2017
546180,2016
654020,2017
839300,2019
388910,2017
523720,2016
485340,2016
387400,2016
575340,2018
681800,2017
454520,2016
719080,2017
632050,2017
536530,2016
752700,2017
682470,2018
723820,2017
745810,2018
563810,2017
726020,2017
449350,2016
743480,2017
841210,2018
719410,2017
769110,2019
676440,2018
690620,2018
704440,2017
712010,2017
586320,2017
625830,2018
672230,2017
438940,2016
547970,2017
854160,2018
683600,2017
825000,2018
807230,2018
596240,2018
777560,2018
548450,2018
794860,2019
753920,2017
737810,2017
763070,2017
729460,2017
759500,2017
709190,2017
533260,2016
798730,2018
455830,2016
729570,2017
682810,2017
340480,2015
485670,2018
574890,2017
805500,2018
346130,2015
579130,2018
716750,2018
820910,2018
778410,2018
800050,2018
676830,2019
721390,2018
775690,2018
472830,2016
826170,2018
572570,2017
391550,2016
677300,2017
665440,2017
690350,2017
793760,2018
624430,2017
386390,2015
682500,2018
718010,2018
588080,2017
597590,2017
441060,2016
658660,2017
601020,2017
326420,2014
726120,2017
270430,2014
369860,2015
681520,2017
602080,2017
580570,2017
781810,2018
761660,2017
675990,2017
796900,2018
677710,2019
301250,2014
620630,2017
619140,2018
715660,2020
432130,2016
517280,2018
824580,2018
587310,2017
522130,2017
553610,2016
860910,2018
655610,2017
383020,2016
677650,2017
442190,2016
621850,2017
617630,2017
815150,2018
453030,2016
633440,2017
733430,2017
816270,2018
699150,2017
750960,2017
664650,2017
623170,2017
455770,2017
379390,2015
504850,2016
705300,2017
576370,2017
382270,2015
528990,2016
677910,2017
747190,2017
846820,2018
590370,2017
681620,2017
393170,2015
552330,2016
682080,2018
594130,2019
557960,2017
457690,2016
553470,2017
796650,2018
675030,2017
592130,2017
804600,2018
562090,2017
771950,2018
662680,2020
742230,2017
671650,2017
752380,2018
751280,2017
734840,2018
793990,2018
449310,2016
563130,2016
704860,2018
589480,2017
756240,2018
765940,2017
785890,2018
348280,2015
786990,2018
642730,2017
603550,2017
601500,2017
522710,2016
347480,2015
539300,2017
805880,2018
546330,2016
492200,2017
668190,2017
814030,2018
796360,2018
686500,2017
714640,2018
755560,2017
490250,2017
665960,2017
787200,2018
625630,2017
400130,2015
597200,2017
645750,2017
668010,2017
776550,2018
713160,2017
747470,2018
517140,2016
693670,2017
526890,2016
833300,2018
491710,2016
844490,2018
817190,2018
635830,2017
786290,2018
729090,2018
439740,2016
436070,2017
704470,2018
622910,2018
470580,2017
680350,2017
773650,2018
462630,2018
517230,2016
549190,2017
631990,2017
327760,2018
691080,2017
649460,2017
818570,2018
682590,2017
774781,2018
822140,2018
670370,2017
705240,2017
676450,2017
722990,2017
764590,2018
758050,2018
722890,2018
586310,2017
332380,2015
454420,2016
465670,2016
350620,2015
592780,2017
354970,2015
416360,2017
459940,2016
596950,2017
612100,2017
518650,2016
770820,2018
514340,2017
818320,2018
18600,2009
357830,2015
433110,2016
466920,2016
511430,2020
750780,2017
633950,2017
798720,2018
429220,2016
433190,2017
391630,2015
392030,2016
447190,2016
776820,2018
411590,2015
470480,2016
776960,2018
450170,2017
425300,2016
817760,2018
639300,2017
450650,2016
408900,2020
395620,2016
447180,2016
536450,2017
627820,2017
402030,2015
559450,2016
368770,2015
388550,2017
697710,2017
655770,2017
443260,2016
364200,2016
675120,2017
731920,2017
302970,2014
724640,2017
458540,2017
606370,2017
420180,2017
416870,2018
673600,2017
384120,2015
444350,2016
424850,2019
348840,2015
325880,2015
334940,2018
368250,2015
672940,2017
352760,2015
428110,2016
556130,2016
333340,2016
502700,2017
330370,2015
567370,2017
757330,2017
448170,2017
470060,2016
375330,2015
476510,2016
821790,2018
723270,2017
618490,2017
655700,2017
370640,2015
838510,2018
502100,2016
637060,2017
333870,2014
445550,2016
559300,2016
347520,2015
562690,2016
270410,2016
42000,2011
393600,2015
570350,2016
747050,2018
367700,2015
355270,2015
246720,2014
653780,2017
431870,2016
562460,2017
491220,2016
349690,2015
550590,2017
788210,2018
460560,2016
403290,2016
380210,2015
595120,2017
724250,2018
578720,2017
630310,2017
645690,2017
691390,2020
733340,2018
523680,2016
493180,2017
526400,2017
736810,2018
599960,2017
671260,2017
457530,2016
842870,2018
529420,2016
689360,2017
434360,2017
303860,2014
312200,2018
398140,2017
458510,2016
269530,2014
470140,2016
363960,2015
452920,2016
443450,2016
521580,2016
428920,2016
360550,2015
348440,2015
384010,2015
453740,2016
554750,2017
466810,2017
495960,2016
368680,2016
366510,2015
766320,2018
454780,2016
363950,2019
428860,2017
524540,2016
476930,2016
718320,2017
500320,2016
697010,2018
507340,2016
376880,2016
583270,2017
566880,2017
488500,2016
374640,2015
664320,2017
842470,2018
455490,2016
756440,2017
621810,2017
290870,2016
465130,2016
554330,2017
692030,2018
466820,2016
428440,2016
445870,2017
699700,2018
311930,2015
450950,2017
288650,2014
460220,2016
628950,2017
588110,2017
787100,2018
739240,2017
498830,2016
536040,2016
415530,2016
522880,2017
486640,2016
471920,2016
383240,2015
501220,2019
464050,2016
680480,2017
625980,2017
310460,2014
495720,2016
715650,2018
365440,2016
579080,2017
553450,2016
650490,2017
543980,2016
425040,2016
368140,2015
707960,2017
516840,2016
520850,2016
527470,2016
616880,2017
590970,2017
586060,2017
371320,2015
517780,2017
326380,2015
628920,2017
774351,2018
712790,2017
406650,2015
820460,2018
328710,2015
823920,2018
435010,2016
515980,2017
558490,2017
677380,2019
536990,2016
652090,2017
627220,2018
658630,2022
742460,2019
578830,2017
314330,2016
610840,2017
348430,2015
453730,2016
665650,2017
340720,2015
545570,2016
453660,2016
466430,2016
546090,2016
465020,2018
672860,2017
407420,2015
734920,2018
406220,2016
543180,2017
361950,2015
268340,2015
446810,2017
297590,2014
613470,2017
465180,2016
389260,2017
390330,2016
536750,2016
567160,2018
748890,2017
421870,2016
427700,2017
746940,2018
317320,2016
311980,2014
413500,2016
322950,2015
492370,2016
764300,2018
422610,2016
711690,2018
357890,2015
407340,2016
215390,2012
341820,2015
514530,2017
785260,2019
503450,2016
23150,2010
441510,2016
613390,2017
443630,2016
279500,2014
336100,2014
558870,2016
412620,2017
846110,2018
656140,2017
305760,2016
334280,2016
341440,2015
606890,2018
506260,2017
552030,2017
99120,2011
425860,2015
421140,2016
532320,2017
574940,2017
359670,2015
446030,2017
349840,2015
520610,2016
493080,2017
717190,2017
390680,2016
409390,2016
508740,2016
691630,2015
442890,2016
506830,2016
521280,2016
599840,2017
464650,2016
416530,2017
604740,2017
439750,2016
654300,2017
506510,2017
639450,2017
446330,2016
402150,2016
414060,2015
514670,2016
454610,2016
529500,2016
454190,2016
333510,2015
514810,2017
503210,2016
303870,2014
696180,2018
773670,2018
724470,2018
460780,2016
337670,2015
534190,2017
684530,2017
612390,2018
516920,2016
320090,2015
639240,2017
800520,2018
450440,2016
690140,2018
502880,2016
564810,2017
532700,2016
739290,2018
459350,2017
438320,2017
315130,2015
644200,2017
445600,2016
356560,2015
610310,2017
333390,2015
459440,2016
485260,2016
494470,2016
681780,2017
334140,2015
546220,2017
551100,2016
405540,2016
592390,2017
388430,2015
16500,2008
593680,2017
699600,2017
356550,2015
569630,2017
664660,2017
745960,2017
841350,2018
535700,2016
260380,2014
657050,2017
254370,2020
601870,2017
444670,2016
365330,2015
635670,2017
577380,2018
419810,2016
364790,2015
785680,2018
563250,2017
517110,2017
513480,2017
494960,2017
342450,2015
803780,2018
833810,2018
673260,2017
465750,2016
702310,2017
400200,2015
486890,2016
290810,2014
807770,2018
578900,2017
573800,2017
600460,2018
377070,2015
375430,2015
477310,2016
745250,2017
681160,2017
613670,2017
449820,2016
535840,2016
361350,2016
439880,2016
497780,2016
845480,2018
367030,2015
296150,2014
492280,2016
494440,2016
370440,2017
667420,2017
736570,2018
364250,2015
824420,2018
603020,2018
516600,2017
499610,2016
339500,2015
456160,2016
536470,2016
384330,2016
363430,2015
473480,2016
556740,2018
506840,2016
487160,2016
548330,2016
349250,2018
595090,2017
675940,2017
398980,2015
665270,2017
463390,2016
444270,2016
722180,2021
386930,2017
595730,2018
807780,2018
765400,2018
622510,2018
552060,2016
327980,2015
616740,2017
511380,2016
485920,2016
378630,2015
473610,2017
613130,2017
536660,2017
664750,2018
338830,2014
472420,2016
565120,2018
502420,2016
695100,2018
618140,2018
831490,2018
458660,2021
377100,2016
567030,2017
500790,2017
459310,2016
613970,2017
509210,2016
461860,2016
503960,2016
425600,2016
361130,2015
575670,2017
640210,2018
650070,2017
536640,2016
511390,2016
736860,2017
664610,2017
481180,2016
689900,2017
446250,2016
748610,2017
507030,2016
540780,2016
345990,2016
625120,2017
582560,2017
529490,2017
525330,2016
829080,2018
439800,2016
589670,2020
350090,2016
689700,2018
623090,2017
615350,2017
372350,2016
299400,2017
529870,2017
316810,2014
570050,2017
612170,2017
594310,2017
460970,2016
611750,2017
617610,2017
528770,2016
666100,2018
447960,2016
504810,2016
678970,2017
499340,2016
585290,2017
637880,2017
273740,2014
750020,2017
598690,2017
312410,2014
660340,2017
372970,2015
482330,2016
353890,2016
679660,2017
444130,2016
342920,2015
355080,2015
681330,2018
538920,2016
719120,2017
494450,2016
528950,2016
388450,2015
407600,2015
436000,2016
533010,2016
396680,2016
270590,2014
391250,2015
777200,2018
836490,2018
325160,2014
760890,2018
455700,2016
604000,2017
384660,2015
462620,2016
480900,2016
655480,2017
380120,2015
575400,2017
517460,2017
352370,2016
569570,2017
649640,2017
656210,2017
236290,2013
853500,2018
703060,2018
479110,2016
340390,2015
656460,2017
462940,2018
543010,2017
728670,2017
473050,2016
627670,2017
342530,2015
571520,2016
391640,2017
447010,2016
338630,2015
702200,2017
752310,2017
423800,2016
384280,2015
451080,2017
589640,2017
479990,2016
544970,2017
257260,2014
389010,2016
810630,2018
661040,2017
650940,2019
365320,2015
735550,2018
834340,2018
431370,2016
841980,2018
598230,2017
575940,2017
779140,2018
792030,2018
627070,2017
615180,2017
474890,2020
687540,2017
702110,2017
600410,2017
586240,2017
379520,2015
561420,2017
411600,2016
639720,2017
640990,2017
389840,2015
467850,2016
629650,2017
541720,2016
830360,2018
713680,2017
376450,2016
607660,2017
594660,2017
402390,2015
695360,2018
666330,2017
531540,2016
626600,2017
626580,2017
412660,2016
372380,2015
417060,2015
504380,2016
296550,2015
658330,2018
498740,2017
444690,2016
517190,2016
441350,2016
563610,2017
671120,2017
337720,2016
782570,2018
564280,2017
293420,2014
19320,2012
588920,2017
444420,2016
705710,2017
522250,2017
686110,2017
398460,2015
385690,2015
409040,2016
317840,2014
362310,2018
394550,2015
694090,2018
606520,2017
620710,2017
655730,2017
558320,2017
507050,2016
690310,2018
623070,2017
590560,2017
403300,2015
363180,2015
567200,2017
462950,2016
296030,2016
567260,2017
430290,2016
510850,2017
359450,2015
589220,2018
502320,2016
717950,2017
661360,2017
383950,2015
382180,2015
523090,2016
513840,2016
370840,2016
524560,2016
498990,2017
553000,2016
522990,2016
581060,2017
476410,2016
506760,2016
348740,2016
789570,2018
