id,category,genre
537760,"2,22,29","4,23"
790130,"2,1,49,37,9,39,24,22,28,44","1,25,23"
517510,"2,22,28,15,25","1,23"
555600,"2,22,29","1,25,23"
462250,"2,1,9,39,22,28,29,25,43,44","1,23"
704190,"2,22,23","1,25,4,23"
736200,"2,22,18,23","1,25,23"
759640,"2,22,18,15,25","1,25,23"
403680,"2,1,22,28,29,23,15,25","1,23,9"
717120,"2,22,13,18","1,25"
805920,"2,22,28","4,23,3"
704020,"2,1,49,36,47,22,30,35,23,15,25,17","1,37,23"
822460,"2,22","1,4,2"
690710,"2,1,9,39,24,22,18,25,44","1,23"
649990,"2,1,22,23,15,25","4,23"
580320,"2,22,28,29","1,25"
665630,"2,1,49,37,22,28,44","1,23,70"
806990,"2,22,18,23,25","1,4,23"
868130,"2,22",23
449320,"2,1,49,37,9,39,22,28,23,25,44","1,4,23,2"
742540,"2,22,25","4,23"
466160,"2,22,28,29","23,3"
600430,"2,1,49,37,24,22,44","4,2"
597040,"2,22,29,18","23,9"
618750,"2,22,29,18,23","25,23,3,28,2"
592120,"2,22,29",23
724710,"1,49,37,24,22,28,44","1,23"
698450,"2,22",25
636220,"2,22,31","4,23,2"
683790,"2,1,49,36,9,38,39,27,22,18,23,44","1,23,9,18"
735260,"2,22,23","4,23"
737260,"2,22","73,74,28,70"
434870,"2,22","23,2"
763740,"2,22","4,23"
670100,"2,18","1,25,4,23"
759870,"2,22,28","73,74,1,25,23,2"
500880,"2,22,25","4,23,70"
806960,"2,22","25,4,28"
684940,"2,22,23,15,25","4,23,2"
397240,"2,22,28","1,25,23"
620800,"2,22","4,23,28,18"
705640,"2,22,25","23,2"
492230,"2,1,49,36,22,28,29,23,43",2
549280,"2,1,49,36,37,9,39,24,22,18,15,25,44","4,23,9"
629420,"2,22,29,18",23
448730,"2,22,15,25","28,2"
437710,"2,22","25,4,23"
540550,"2,1,49,36,9,38","73,1,4,23,28,70"
496480,"2,22,13,18,23","25,4,23,2"
705260,"2,22,28,15","23,28"
726320,"2,22,18","25,23"
381340,"2,22,28,29,25","4,23"
776610,"2,22,28,23","25,4,23,3,70"
696250,"2,22,30,23","25,23,28,70"
569420,"2,22,25","1,4,23,18"
360530,"2,22,28,25","1,23"
669390,"2,22","23,2"
517620,"2,22,15,25","1,4,23"
718660,"2,22","4,23"
442770,"2,22","25,23"
673850,"2,22,29","25,23"
659940,"2,22,23",4
818140,"2,22,28,25","1,9"
655760,"2,18",1
820900,2,"25,23"
660270,"2,22","1,4,23"
677080,2,"23,28"
463480,"2,22,29,18,25","1,23"
487730,"2,1,49,37,24,22,44","1,4,18"
734540,"2,22,25","4,23"
840310,"2,22,23","4,23"
870990,2,"25,4,23,3"
527320,"2,1,49,36,9,38,22,23,15","23,2"
226920,"2,9,22,28,23","1,3"
716330,"2,22,29","73,4,23"
834390,"2,22,29,23","25,4"
561510,"2,1,9,39,24,22,28,43,44","1,23"
534980,"2,22,29,18,23","25,4"
705020,"2,1,49,36,37,24,27,22,29,23,15,25,44","23,18,2"
765460,"2,1,9","73,1,25,4,23,9,3,28,2"
770320,"2,1,49,37,9,39,24,28,44","1,25,4,23"
665310,2,2
334260,"2,22,28,29,23","25,4,23"
728950,"2,22","71,72,73,74,1,4"
703630,"2,22,28","1,25,23"
708850,"2,22","4,23"
755350,"2,22",23
793180,"2,22","25,4,23,3,28,2"
374990,"2,22,28,29,23,25",1
372430,"2,22","4,23,2"
797620,"2,22,23,25","4,23"
640880,"2,22,28,23,15,25,43","1,23"
651550,"2,1,49,36,37,9,18,44","1,4,23,9"
356110,"2,22,28,25",23
403460,"2,1,9,39,24,22,28,43,44","1,23"
607330,"2,22","25,4,23"
750450,"2,22,28,25","1,23,2"
645380,"2,1,49,36,9,38,27,22,18,23","1,23,3"
792410,"2,22","4,23"
763200,"2,18","25,23,3"
438310,"2,1,49,36,9,38,27,22,29,30,18","1,28,18,70"
699480,"2,22,28","1,25,4,23,3"
630460,"2,22,28,29","1,23"
655250,"2,22,23","1,25,23"
673820,"2,22,23,17","25,4,23"
773430,"2,1,24,22,28,29,23,43,44","4,23,9"
432420,"2,1,9,38,39,27,44","25,23,3,70"
351320,"2,22,13,23,17,44","25,23,2"
769920,"2,22",23
670630,2,"4,23"
493000,"2,1,49,37,9,39,24,22,28,23,43,44","1,25,23"
810570,"2,22,23,15,25","25,23"
517860,"2,22,29,17","1,4"
684430,"2,22,23",23
580520,"2,22,29,13,18","25,23,28"
716770,"2,1,49,36,37,22,28,44","23,2"
826010,"2,22","4,23"
749830,"2,22,28,25","1,23"
737800,"2,1,22,28,30,23,25,43","9,28,18"
761440,"2,22","25,4,23"
790260,"2,22,28","1,25,3"
770630,"2,22,28,30,23,17","1,23"
538170,2,2
752020,"2,22,18","73,74,1,25,23"
674380,"2,22,18","25,4,23,3,28"
791320,"2,22,28","25,23"
816840,"2,22",4
594200,"2,22,25","1,23"
679470,"2,22,18","23,3"
796260,"2,22","25,23,3,28"
839170,"2,22","25,4,23,28"
748800,"2,1,49,37,24,22,28,23,44",9
629430,"2,22,29",23
654550,"2,22",25
683760,"2,22,28,23","4,23,3"
658150,"2,22,28","1,23"
822680,"2,22","1,25,4,23"
774281,2,"25,23,3"
626170,"2,22,29","1,25,23"
552610,"2,22,28","1,25,23"
635900,"2,22,29,18","1,25,23"
528270,"2,22,28,25",1
753370,2,1
372950,"2,22,23","23,28"
840700,"2,22","4,23"
860030,"2,22,23","4,23,28"
366920,"2,29","4,23,28"
682780,"2,22,23,15,25","4,23"
427970,"2,22,29,31,30,18,23,15","1,23,2"
730760,"2,22,25","1,4,23"
777420,"2,22,15,25","25,4,23,3,28,70"
494980,"2,22,28","1,25,23,3"
496850,"2,1,49,36,24,22,18,23,25,44","4,23,2"
782650,"2,22,18","1,25,23"
398020,"2,22,23,15","1,25,23,28"
790160,"2,22","4,23"
697370,"2,1,49,36,22,35,15,25,32","1,4,23"
749730,"2,28","1,23,70"
598880,"2,1,49,37,24,22,28,29,23,41,42,43,44","1,23"
796780,"2,1,49,36,37,24,22,18,25,44","1,23,9,28,18"
769200,"2,22","1,4,23"
486230,"2,22,29,23","4,23,28"
397020,"2,1,22,29,18","1,4,23,70"
808420,"2,22","4,23,28,18,2"
363900,"2,22","4,23"
613020,2,"1,25,23"
434930,"2,22,18","1,25,23,28"
724130,"2,22,18,23,15,25","1,4,23"
717820,"2,22,18,17","1,23"
543070,"2,22,29,13,23,14","25,4,23"
350330,"2,22,30,23","4,23"
605250,"2,22,28,29,25","1,25,4,23"
491350,"2,22,28,29","1,25,23"
779960,"2,22","23,28,52,54,56,57,60,70"
443850,"2,22,28","1,23"
655630,"1,49,37,24,22,28,44","1,23,18"
679410,"2,22,28,15","1,23"
568910,"2,22,28","23,3,28,2"
514820,2,"1,4"
771370,"2,22","1,23,3"
528980,"2,22","25,3,70"
462670,"2,22","1,4,23"
706280,"2,22",23
230210,"2,22,28,13,23","25,23"
711450,"2,22","1,25,4,23"
677330,"2,22,28,13,23","1,25,23"
653760,"2,22,23,15,25",4
742010,"2,22,18,25","1,4,23,2"
414090,"2,22","25,23"
712150,"2,22,15","1,4,23,28,2,70"
536370,2,"4,28"
667310,"2,22,23,25","1,4,23"
707920,"2,22","25,4,23"
708760,"2,1,49,36,9,38,22,35,23","4,23,28,18,2"
663250,"2,22,28",28
451800,"2,28","1,25,23"
845530,"2,22","23,2,70"
611630,"2,22,28,29,23,15,25","1,25,4,23,2"
698110,"2,22","1,25,23,28"
742340,"2,22,28,23,15","25,4,23,2"
485750,"2,22,28,29,23,15,25","1,23"
496790,"2,1,49,36,9,38,27,22,15,25","4,23,28,18"
746660,"2,22,23","1,25,4,23"
838270,"2,22",23
826580,"2,22","25,4"
829750,"2,22,18","1,25,4,23"
564070,"2,1,9,39,22,28,44","73,1,25"
705670,"2,22,23","1,4,23"
716040,"1,49,36,37,24,27,28,44","1,4,23,70"
833140,"2,22,28,29,23,25","1,4,23"
797040,2,"1,25,3,70"
716090,"2,1,49,37,27,22,32,44","4,2"
571860,"2,22","1,4,23"
849560,"2,22,13,23","25,23,3"
764560,"2,22,23","4,23"
613200,"2,22,29","73,1,4,23"
498720,"2,22,29,23","1,4,23,2"
663540,"2,22,15",23
718730,"2,1,49,37,24,22,28,44","73,1,4,23"
667010,"2,22,23,25","73,1,4,23"
553440,"2,22,18","1,23"
869030,"2,1,49,37,9,39,22,28,44","1,23"
762380,2,"1,25,23,3,70"
706520,"2,22","1,25"
868190,"2,22","4,23"
374940,2,2
684420,"2,22","1,4,23,2"
395550,"2,1,9,39,24,22,29,18,23,44","1,25,23"
589060,"2,22,28,23","3,2"
746570,"2,22",23
718590,"2,22,28,29","1,25,4,23,3"
710190,"2,22,30,23","4,23"
703500,"2,22,23","1,4,23,2"
653190,"2,1,9,39,24,22,28,44",23
816210,"2,22","1,4,23,2"
432270,"2,1,49,37,22,18,17,44","23,28,18"
385580,"2,22,29",23
839260,"2,22","25,23,28"
614140,"2,22,29,18","25,23"
678290,"2,22","1,25,4,23"
679500,"2,22",23
476370,"2,22,18","4,23,3"
716010,"2,22,23,15","4,23,2"
792650,"2,22,29,23","4,23,28,2"
564080,"1,49,36,37,24,22,28,29,23,44","1,23"
548720,"2,22,28,29","1,4,23"
655200,"1,49,36,27,22,28","1,23,28,18,70"
540410,"2,22,23,25",1
835530,2,"72,4,23"
492180,"2,22,28,43","1,25,23"
365060,"2,22,23","1,25,23,3"
747330,"2,28","1,25,23,3,70"
791470,"2,1,9,39,24,22,28,30,23,17,43,44",23
713080,"2,22","25,23"
719470,"2,22,23","72,25,23,70"
690080,"2,22,18","1,23"
820210,"2,22,18,23","4,23"
543440,"2,22,29,23","1,23"
669360,"2,22","73,74,1,23"
805690,"2,22,28","4,23"
802810,"2,22,23","1,25,4,23,28"
731600,"2,28","1,23"
779870,"2,22,28,23","1,23,28"
669830,"2,22,28,25","1,4,23"
524610,"2,22,15,25","1,4,23,28,18"
499210,"2,1,49,36,37,24,22,28,43,44","73,1,9"
644110,"2,1,49,36,22,25","1,25"
502600,"2,22,29,23","4,23,28,70"
701440,"2,1,49,36,22,28,23,25",23
754510,"2,22","1,4,23"
592620,"2,22,29,13,18","1,25,23"
397850,"2,22,28,29,23","25,23,28,70"
375810,"2,1,9,38,48,39,24,22,28,30","1,25,23,3,70"
785640,"2,22",4
597860,"2,22,28,29,23,43","1,25,23"
724510,"2,22,23","23,28,2"
821550,"2,22,23","25,4,23"
772670,"2,22,13,15","25,4,23,2"
540250,2,2
754230,"2,22,23","1,23,2"
582370,"2,22,28,29","1,25,23"
637120,"2,1,49,36,9,38,39,24,22,18,23,25,44","1,4,23"
386200,"2,22,28,15","1,25,4,23,2"
839670,"2,22,29,25","25,4,23"
470090,"2,22,28,43","1,23"
644130,"2,18","1,25"
531480,"1,49,36,22,18","1,23"
821370,"2,1,49,36,22,25","1,18"
727190,"2,22,18","1,25,23,28"
440470,"2,22,18","1,25"
664250,"2,22,23,25","4,23,3,28"
756230,"2,22","73,23"
575800,"2,22,29","4,23,2"
468150,"2,1,24,22,28,29,17,44","1,23"
704310,"2,22,25","1,23"
654670,"2,22","4,23"
586230,"2,22,29,23","25,4"
645860,"2,22,13,15,25,14","73,1,25,3,70"
588230,"2,22","25,23"
805120,"2,22,13,23","25,23,3"
646300,"2,1,9,39,22,44","1,25,23"
786330,"2,22","4,23,3"
531780,"2,1,49,36,37,9,38,39,24,27,22,29,23,15,25,44","4,23,2"
603870,"2,22,29,13,23,14","25,23"
401280,"2,22,18","1,25,23"
747650,"2,22","1,25,23"
415090,"2,22,28,23,15","1,4,23"
514640,"2,1,9,39,24,22,28,29,23,44","1,4,23"
860650,"2,22,29,18,23","25,4,23"
589270,"2,22,28,29,23,25","25,4,23"
850310,"2,22,18","1,25"
618190,"2,22,28,29,25","1,23"
411630,"2,18","1,25,23"
445000,"2,1,49,36,37,24,22,28,23,44","1,4,23"
663920,"2,22,15","25,4,23"
577150,"2,22,29,18,23,15,25","1,23,9"
735410,"2,22",23
486130,"2,22,28,15,25","1,25,23"
607210,"2,22,29","1,25"
829370,"2,22","1,25,4,23,2"
517970,"2,1,49,37,24,22,28,29,23,25,44","1,4,23,28"
757700,2,"1,4,23"
426240,"2,31,18","1,25,23,70"
737930,"2,1,49,36,22,18,15","4,23,29"
420500,"2,22,28,29,15","1,25,23"
594360,"2,15","4,23,28,70"
722600,"2,22,13,23","25,23,3"
689040,"2,1,49,36,22,18","1,4,23,9"
700520,"2,22,28,29,23,17","1,25,23"
568460,"2,22,28,29,13,23","25,4,23"
398030,"2,1,49,37,9,39,24,22,18,23,44","1,25,23"
745930,"2,22,28,23","1,25,23,3,70"
654810,"2,22,28",23
520930,"2,25","4,23,28,18,70"
786470,2,"1,23,3,70"
378350,"2,22","1,9"
567840,"2,22","4,23,70"
624780,"2,1,9,39,24,22,28,29,13,15,44","1,4,23"
722040,"2,22","1,23"
586770,2,"25,4,28,2"
727100,"2,1,49,36,27,22,30,23,17","1,23,2"
646010,"2,22,18,23","25,23"
678540,"2,22,18","1,4,23"
716680,"2,22,28","1,25,23,9,18"
792970,"2,1,49,36,37,24,27,22,18,23,44","23,9,70"
867140,"2,22,23","25,4,23"
801250,2,23
773640,"2,22","4,23,28,2"
706390,"2,22,23,15,25","4,23,2"
706880,"2,1,49,37,24,22,44","4,23,2"
635790,"2,22,29,23","25,4,23"
438220,2,"1,25,23"
388010,"2,22,29,23,17","4,23,2"
696810,2,3
659950,"2,22,23",4
828380,"2,22,23",23
806020,"2,22,23,25","4,23,2"
691250,"2,22,18","1,25,4,23"
786720,"2,22","1,25,4,23"
670780,"2,1,9,39,24,22,18,23,15,44","73,74,1,23"
429480,"2,22,17","23,70"
650810,"2,22,18,15","1,25,4,23,3"
856120,"2,22","4,23"
844290,"2,22",1
532470,"2,22,28,29,25","1,23"
349150,"2,1,9,22,28","1,23,70"
851770,"2,1,49,36,22,25","1,23"
464040,"2,22,29,18,23","4,23"
778340,"2,22","4,23"
514570,"2,22,29,18,25","1,4,23"
578690,"2,22,28,29,23","1,23,2"
433830,2,"1,25,23,3,2"
568490,"2,22,28,29,23,15,17,43","1,25,23"
367050,"2,22,18","1,4,23"
686300,"2,22","1,4,23"
530300,"2,1,49,36,37,22,35,18,44","1,4,23,29"
643950,"2,22",28
654520,"2,22,23",4
674800,"2,22","25,4,23"
823710,"2,22","4,23"
529280,2,"1,25,4,3,28,2,70"
572580,"2,22,29","25,4,2"
680100,"2,22","1,4,3,2"
495730,2,"4,23"
337130,"2,22",25
612890,"2,22,28,23","4,23"
500350,"2,22,23,15,25","1,25,23"
689160,"2,22",23
622810,"2,22,23","1,23"
867550,"2,22","1,25,4,23,9,28,18,2"
649360,2,"4,23,2,70"
546790,"2,22,28,29","1,23"
580950,"2,22,17","1,25,3"
497060,2,"1,23"
834420,"2,22",23
664570,22,"25,4"
436410,"1,20","1,23,29,3,70"
378410,"2,22,28,29,23,25","1,25,23"
674250,"1,49,36,9,38,22","1,23,3,70"
752600,"2,22,18,23,15,17","25,4,23"
754410,2,"4,28"
790060,"2,22,28,29,23","1,23,70"
772990,"2,22",23
763210,"2,22,18","25,4,23,3"
761760,"2,22,28","4,23,28"
811240,"1,49,36,22","1,23,29,70"
575450,"2,22,28,29,23,25,43","1,23"
860090,"2,22","4,23,28"
659220,"2,1,9,38,22,28,23","25,23,70"
677820,2,"23,28,2"
808130,"2,22","1,25,4,23"
497790,"2,22,28,29",25
701280,"2,1,49,37,24,22,28,30,23,17,44","4,70"
756320,"2,22","25,23"
661480,"2,22","4,23,2"
559030,"2,22,28,29,30,25,17","25,4,23"
632100,"2,22","1,25,23,3"
504430,"2,22,28,23,43","1,25,23"
404960,"2,22,28,29",23
603840,"2,22,28,29,23,43","1,25,23"
836260,"2,22,23","1,25,4,23"
708930,"1,49,36","4,29,28,2"
795530,"2,22","1,25,23,70"
616750,"2,1,49,36,22,29,23","23,2"
664420,"2,22","4,23"
607760,"2,22","1,23,70"
799840,"2,22","4,28,2"
535010,2,"1,23"
505550,22,"57,58,70"
45420,"2,22,18","4,23,28"
545890,"2,22,28,29,15","1,25,4,23"
596370,"2,22,23","4,23"
560510,"2,1,9,39,22,28,25,44","1,23"
807790,"2,22,23","25,28,18"
491660,"2,1,9,38,18","1,23,3"
701290,"2,22","4,23"
502920,"2,1,49,37,9,39,24,28,44","1,23,70"
786820,"2,22,23","4,23"
745380,"2,22","4,23"
845400,"2,22,23,15,25","4,70"
828950,"2,22,23","25,4,23"
312670,"2,1,9,38,22,28,29,23,43","1,25"
716070,"2,22,23,15","4,23"
668280,"2,1,49,37,24,22,28,23,44","1,23"
541160,"2,22,18","1,23"
739850,"2,22,25","4,23,2"
743110,"2,22","1,25,4,23,28"
433960,"2,22,29","25,23,70"
463010,"2,22",4
812850,"2,22,25","1,4,23"
768310,"2,22,28,25","1,23"
427050,"2,29,23","23,2"
563170,"2,1,49,36,37,9,38,39,24,22,18,23,15,44","1,23,18"
578010,"2,17","23,28,18,2"
730290,"2,1,49,37,9,39,24,22,18,44","25,4,23"
797610,"2,22,28,23,15,25","1,4,23"
511460,"2,22","1,23"
803850,"2,22,18,23","1,23"
649510,"2,22","1,25,4,23"
718080,"2,22","25,4,23"
802360,"2,22,23","25,4,3"
854060,"2,22","1,25,23"
703120,"2,22","1,4,23,28"
675360,"2,22",25
622890,"2,22,28,29","1,4,23"
722920,"2,1,24,25,17,44","23,2,70"
654660,"2,22,23,15",23
648880,"2,1,49,37,24,22,28,44","1,23"
677030,"2,22,30","4,23,28,2"
675530,"2,22,28,23","1,25,4,23"
754520,"2,22","4,23"
538050,"2,22","1,25"
421620,"2,22,28,29",23
595300,"2,22,29","25,23"
515740,"2,22,18","1,25,4,23"
721950,"2,22",1
601920,"2,22,23","4,23"
714510,"2,22,28,23","1,25,23"
754340,"2,22","23,3"
810000,"2,22","1,25,23"
773330,"2,22,18,23","1,25,4,23"
360990,"2,22,28,17",23
863560,2,37
677040,"2,22,23","25,23"
791160,"2,22","1,4,23,28,2"
688680,"2,22,28,23","25,23,3"
841840,"2,22","4,23"
829390,"2,22",28
428930,"2,22,28,43","1,25,4,23"
416840,"2,1,24,22,28,23,44",23
463440,"2,22,29,13,18,23,15","1,23,2"
562310,"2,22,28,29","1,4,23"
449240,"2,22,28,29,25",23
730920,"2,22,28","1,23"
555730,"2,1,49,36,22,15,25","1,4,23,18,70"
517630,"2,22,28,29,23,43","1,25"
512000,"2,22,28,13","1,25,4,23,3"
544400,"2,1,24,22,29,18,44","73,1,23"
846710,"2,22,28","25,23,3"
340370,"2,22","25,4"
728420,"2,22,23","25,23"
658770,"2,22,18","1,4,23"
800030,"2,22,13,23","25,23,3"
842290,2,"4,23,28"
761630,"2,22","4,23"
711920,"2,22,28,23","25,4,23"
434960,2,"4,23,2"
454170,"2,22,29","25,4"
817250,"2,1,49,36,22","1,4,23"
842640,"2,22","1,23"
636910,"2,1,9,39,24,22,28,44","1,4,23"
839340,"2,22,23","4,23"
494850,"2,1,49,36,27,22,15,25","4,28,18"
752830,"2,22,13,23","25,23,3"
797090,"2,22","4,23,28,2"
640120,"2,22,28,30,15,17","1,25,23"
394950,"2,22,28,29,23,43","1,25,23"
526510,"2,22","1,23"
646370,"2,22,28,43","25,23"
652340,"2,22,23,15,25","4,23"
623320,"2,1,49,37,9,39,24,22,28,29,23,44","1,25,23"
661030,"2,22,18,23,25","1,4,23"
453220,"2,1,49,37,9,39,24,22,28,29,23,44","1,4,23"
459630,"2,22,18","1,4,23,28,2"
374960,2,2
818890,"2,22,18,23,15","1,25,4,23,2"
502810,2,"23,3,28,2"
436850,"2,1,49,36,37,24,27,22,28,23,44","1,3,2"
524940,"2,22,29,18,23","25,23"
778860,"2,22","4,23"
816180,"2,22","25,4,23"
573050,"2,22","25,23"
567480,2,"74,1,25,23"
458110,"2,22,25","1,4,23"
529730,"2,22","25,4,23,28"
377890,"2,22","1,23,2"
455190,"2,22,28,23,15","4,23,2"
751330,"2,1,49,37,9,39,24,28,44","1,4,23"
652880,"2,22,28,23,43","4,23,2"
539280,"2,1,49,37,24,22,28,29,23,25,43,44",4
532120,"2,22,23,25","1,23,28,18"
792560,"2,22,18","1,25,23"
713030,"2,1,49,37,24,22,28,44","1,4,23,18"
751970,"2,22,28","1,4,23,2"
617060,"2,22,25",1
834180,"2,22","4,23,28"
429270,"2,22,23","4,23"
586920,"2,22","1,23,2"
713610,"1,49,36,9,38,27,22,28,25","25,4,23,9,28,18,70"
379380,"2,18","1,25,3"
471640,"2,22,30,18,17","1,25,23"
767340,"2,22,23","25,4"
728880,"2,1,49,36,37,9,38,39,24,22,28,29,23,41,42,43,44","1,4,23"
483820,"2,22,29,18,25","1,25,23,3,2"
800230,"2,22","4,23"
793240,"2,22","1,4,23"
817770,"2,22","4,23"
722330,"2,22,13,23","4,23,28"
512070,"2,22,29,23","23,3,2"
728870,"2,22,13","4,23"
799800,"2,22","4,23"
805320,"2,22","4,23"
374680,"1,22,18,15","1,4,23"
694930,"2,22,18,23","1,25,23"
853210,"2,22","4,23,28"
461350,"2,22,29,18,23","25,4,23,3,28,2"
856490,"2,22,23,15,25","23,28"
802400,"2,1,49,37,9,39,24,22,28,30,23,42,43,44","25,4,23"
401510,"2,18","1,23"
772090,2,"23,3"
508650,"2,1,49,36,37,9,38,39,28,23,44","1,25,23,2,70"
536770,"2,22,29,18","25,4,23"
796380,"2,22,28,23,25","1,23"
740070,"2,22","25,4,23"
413040,"2,22,28,29,23","1,25"
706370,"2,22,23,15,25","4,23,2"
763950,"2,22,13,23","25,23,3"
699860,2,2
392370,"2,22,29","25,4,23"
686450,"2,22,28,23,25","1,25,23"
507060,"2,22","25,4,23"
863980,"2,22,23","25,4,23"
829260,"2,22,28,25","1,23"
745400,"2,22,28,30,23,17","1,23"
838390,"2,22","25,4,23"
551320,2,"72,74,25,4,23"
684870,"2,22,18,25","4,23"
408240,"2,22,30,18,23,15,17","4,23"
669000,2,"23,2"
589260,"2,22,29,25",23
559140,"2,1,49,37,24,22,44","1,4,28,18,70"
740240,"2,22","4,2"
584150,"2,1,49,36,9,24,22,28,23,25,43,44",18
815240,"2,22",28
510550,"2,22",2
758400,"2,22,23,25","1,25,4,23,28"
511700,"2,22,29,13,23,15,25","1,4,23,70"
659560,"2,22","4,23,2"
474620,"2,22,28","1,23"
453910,"2,1,9,39,22,28,29,23,15,44","4,23"
660400,"2,22,28","1,25,23"
534430,"22,28","53,57"
772440,"2,22,28","4,23,2"
557030,"2,22,28,29,23","25,4,23"
575990,"2,22,28,29,43","4,23,28"
756560,"2,22","1,25,4,23,2"
769980,"1,9,39,24,22,18,44","1,23"
845630,"2,1,9,38,22,23","1,25,23,29,28,70"
737830,"2,22,23",4
547480,"2,1,49,37,9,39,18,44","25,4,23"
769080,"1,49,36,9,38,22",1
774221,"2,18",23
695450,"2,22,28","1,25,23,3"
454630,"2,22,28,23,25","4,23"
692590,"2,22","1,25,23"
630690,"2,22,29,23",4
739950,"2,22,15,25","1,4,23"
790860,"2,22,23","4,23"
596080,"2,22,28,29,23,43","25,23"
749820,"1,49,36,9,38,22,35","1,23,3,28"
549950,"2,22,18,23,15","73,1"
763770,"2,22","4,23"
681340,"2,22,15",4
333290,"2,22,28,23,15,25","1,23"
721480,"2,22","23,28,18"
839730,"2,22,15","4,23"
648380,"2,22,23,25","1,4,23"
499560,"2,22,28,29,23,15,25","4,23,2"
690200,"1,49,36,37,22,44","1,23"
669280,"2,22,18,23","4,23,28"
843250,"2,22,28,23","1,23"
556710,"2,22,28","1,25,23"
535930,"2,22,29,30,23,42","23,28"
726510,"2,22,18","1,23"
786650,"2,22,23,17","4,23"
786180,"2,22,23","1,23,28"
392100,"2,1,9,39,24,22,18,44","1,4,23,3"
645330,"2,22","73,74,1,25"
589680,"2,22,23,15,25","1,25,4,23"
857520,"2,1,9,38,22,18",9
767200,"2,22,30,25","4,23"
754020,"2,22,18","4,23,28,70"
632880,"2,22,29,23","25,4,23"
681460,"2,22,28,23","25,23,3"
851730,"2,22","4,23"
806770,"1,49,36,37,9,38,39,22,28,44","1,4,23"
448810,"2,22,28,25","1,25,23,3"
351220,2,3
554550,"2,28","73,74,25,23,70"
547520,"2,1,49,36,37,22,29,25,44","4,2"
729740,"2,22",4
750900,"2,22","25,4"
787530,2,"1,4,23,70"
754930,2,"4,23"
843980,"2,22,28","1,23"
579210,"2,22,28","73,1,25"
489120,"2,22,28,29,23","1,25,23"
509160,"2,22,28",25
828910,"2,22,23","4,23"
820760,"2,22,23","3,2"
566750,"2,22,28,29,23","1,25,23"
736430,"2,22","1,25,23"
444020,"2,22,28","23,2"
710480,"2,22,18","1,25,4,23"
672380,"2,1,49,37,9,39,24,22,28,44","1,25,4,23"
575810,"2,1,49,37,24,22,18,25,44","1,4,23,70"
695910,"2,22,25","1,4,23"
462070,"2,22,29",2
716190,"2,22",4
720200,"2,22,15","25,23,3"
509580,"2,1,9,38,27,22,29,35","25,3,2"
597190,"2,22","1,4,23"
640890,"2,22,28","1,23"
788930,"2,22,28,23,15,25","1,4,23"
786510,"2,18",3
646210,"2,22",23
754330,"2,22","4,23"
770370,"2,22,28,23","25,4,23,3"
833890,"2,22",23
526780,"2,22,28,30,23,25,17","1,25"
810460,"2,22","1,25,23"
816990,"2,22,28","1,25,23"
712980,"2,22","25,23"
473720,"2,22,28,43","1,25"
639920,"2,22,23","4,23"
646380,"2,22,25","4,23,18"
504620,"2,1,49,36,18","37,23,2"
661460,"2,22","4,37,23"
553570,"1,49,36,37,24,27,22,28,44","4,23"
717850,"2,22,28,29,23","4,23,28"
832650,"2,22,23,25","25,23,3,2"
826160,"2,1,24,22,44","4,23"
852790,"2,22,13,18,23","25,4,23,3"
723450,"2,22","4,23,28"
547140,"2,1,49,36,37,24,22,29,18,44",23
741100,"2,22","25,4,23"
739180,"2,22,18,23,25","4,23"
677520,"2,1,49,37,9,39,24,22,28,15,25,41,42,43,44","1,4,23"
437690,"2,22,28,29,23","1,23"
374630,"2,1,9,24,22,18,23,44","1,23"
552540,"2,22,28","23,3"
623180,"2,22,29",4
746500,"2,22","1,25,4,23,9,28,18,70"
612010,"2,1,49,36,37,22,29,15,25,44","73,1,4,70"
844610,"2,22","4,23"
691750,"2,22,28,23","1,23"
496670,"2,22,28,29,15,25","25,4,23"
500180,"2,22,28,25","1,25,4,23,3"
673980,"2,22,28,23","1,25,23"
848280,"2,22","4,23"
738760,"2,22,18","25,23,28"
697530,2,"23,2"
652990,2,"25,4,23,3,2"
417350,2,"1,25,23,3,2"
527520,"2,22,18,23","1,23"
681190,"2,1,49,37,9,39,24,28,44","1,25,23,3"
675730,"2,22","25,23,28"
555370,"2,1,49,36,24,27,22,44",2
677870,2,"73,1,25,23,28,70"
816660,"2,22",28
340380,"2,22,18,15","1,23"
817490,"2,22","4,23"
761480,"2,22","25,23"
654750,"1,49,37,9,39,24,22,28,44","1,4,23"
683890,"2,1,24,22,28,23,17,44","23,2"
851050,2,"1,25,23"
552370,"2,1,24,22,28,29,23,44","23,18"
813650,"2,22","4,23"
699990,"2,22,18","1,4,23,28,2"
767050,"2,22",23
514520,2,23
755140,"2,22","23,28,2"
810660,"2,22,23","25,23"
776720,"2,1,49,37,24,22,28,23,15,25,44","1,25,4,23"
734700,2,"1,25,23,70"
726430,"2,28","25,23"
707230,"2,22,23,25","1,4,23"
857050,"2,22","4,28,18"
727220,"2,22,18","25,4,3"
792880,"2,22,28,23","1,23"
862920,"2,22","4,23"
745720,"2,22,18","1,23,70"
684620,"2,1,49,36,27,22,25","1,4,9"
675960,"2,22","1,25,4,23"
680400,"2,22,28,29","1,25,23"
407630,"2,1,9,39,24,22,28,29,15,25,44","1,4,23"
