id,category,genre
313010,"22,29,30,23",28
743450,"2,1,49,36,37,24,22,29,18,41,42,44","23,28"
532110,"2,22,29","25,23"
318100,"2,1,49,36,47,22,29,18,23,15","1,4,37,23,29,2"
582270,"2,22,28,29,13,23,15,43","4,23,3,28"
382900,"2,22,28,29,23",3
615610,"2,22,28,29,23,25","1,4,23"
351910,"2,22,29,18,23","23,28,2"
220460,"2,22,29,18","1,23"
422970,2,"1,23"
327070,"1,20,49,36,9,38,22,29,35,15","1,25,23,29,3,28,70"
304410,"2,22,23","4,23,2"
275530,"2,22,29,25","1,2"
281610,"2,1,22,29,23,15,25",2
373770,"2,22,29,18","23,3"
327860,"2,1,9,38,22,29,18,23","1,25,23,3"
310060,"2,22,28,29","25,23,3,28,2"
473770,"2,1,49,36,47,37,24,27,22,28,29,30,23,25,17,44","1,23,9"
252470,"2,22,28,29,23,15","1,25,23,3,28,2"
310510,"2,1,22,28,29,30,23,25,17","1,25,23,3,2"
314830,"2,22,29,23","25,23,3,2"
663390,"2,1,49,36,47,37,9,38,39,24,27,22,28,15,25,17,44","4,23,29,2"
338390,"2,22,28,29,23,43","1,3"
263740,"2,1,22,29","1,23,3,18"
214590,"2,22,29,18,23","1,23"
606150,"2,22,28,29,23,41,42,43","1,25,23"
388060,"2,22,28,29,23,25,43","23,2"
509220,"2,22,29,25","4,23"
283680,"2,22,28,29","1,23"
611670,"2,22,28,31,40,23",3
264300,"2,9,22,28,29,23,25","1,25,23,3"
586140,"2,1,49,36,37,24,22,28,29,23,44",1
268650,"2,1,49,36,9,38,22,29,13,30,18,25,17","1,25,23,28,2"
503350,"2,1,49,36,9,38,27,22,28,29,23,43","1,25,23,2"
203210,"2,22,29,18,23,25","1,4,23"
569860,"2,22,28,29,13,23,41,42,43","25,23"
244430,"2,22,29,41,42","25,23"
485380,2,"71,72,73,74,23,28"
366320,"2,22,28,29,23","25,23"
287260,"2,1,22,28,29,31,23,25,43",9
348550,"2,1,49,36,37,24,22,28,29,23,25,44",1
271900,"2,22,23","4,23,2"
440650,"2,22,29,23","23,28,2"
269490,"2,22,28,29,23,25","1,25,4,23,3,2"
371970,"2,1,9,38,48,27,22,29,30,18,17","1,25,23,3"
538100,"2,1,9,38,48,22,28,29,23","1,25,23,29,3,28"
310470,"2,1,22,28,29,23,15,43","28,2"
230070,"2,22,29,23","23,3"
250700,"2,22,28,29,25,43","1,23"
222420,"2,1,49,37,22,28,29,25,44",1
259740,"2,22,29,23","25,4"
356400,"2,22,28,29,23,25,43","1,23"
284850,"2,22,29,23",4
503940,"2,22,28,29,30,23,43","28,2"
360150,"2,22,28,29,23,25","1,25,3"
274500,"2,22,28,29,23,17","1,23"
399820,"2,1,49,36,37,9,39,24,22,28,29,23,25,44","1,23,18"
328760,"2,29,13,23","1,25,4,23,3,2"
353550,"2,22,29,13,18","25,23"
235360,"2,22,29,15","4,23,3,2"
508190,"2,22,28,29,23","1,25,23,3"
310790,"2,1,24,22,28,25,44",1
466500,"2,22,29,18",23
273500,"2,1,49,36,37,9,38,39,24,22,28,29,30,23,15,25,17,44","1,23"
524580,"2,22,28,29,23","25,3"
504230,"2,22,28,29,23,41,42,43","1,25,23"
635260,"2,1,49,36,9,38,22,28,29,30,41,42","29,9,28,18"
552590,"2,22,28,29,23,43","25,23"
289520,"2,22,23,25","3,2"
544330,"2,22,28,29,23,25,43","25,4,23"
381780,"2,22,23","25,23,2"
371420,"2,1,24,22,28,29,23,25,44","23,9,28,18"
223510,"2,22","1,25,23"
301190,"2,22,29,23,25","1,4,23"
396790,"2,22,29,23","4,23"
270130,"2,22,31,40,23","25,4,23"
255300,"2,22,28,29,23","25,23"
499440,"2,22,29,23","4,23"
361990,"2,22,29,18",23
404680,"2,22,28,23,43","1,25,23"
558990,"2,22,30,23,25,17","23,28"
369580,"2,22,29",4
261530,"2,22,28","1,25,23"
452060,"2,1,9,39,24,22,28,29,23,15,25,41,42,43,44","1,25,23"
580200,"2,22,28,29,13,23,43","25,23"
278890,"2,18","1,23"
233550,"2,22,28,23","1,25"
400180,"2,22,28,29,23","1,23,2"
314520,"2,1,22,28,23,25,43","28,18"
351920,"2,22,29,30,23,17","28,2"
296830,"2,22,28,29","1,25,23,28"
11280,"2,1,49,36,29","1,4,23"
212030,"2,1,24,22,18,23,44","1,23"
515040,"2,22,29","1,4,23,28,2"
23530,"2,1,9,22,28,23,15,43",1
45400,"2,22,29,25",23
244030,"2,1,9,22,29,30,18",28
318230,"2,22,28,29,30","1,25,23,3,2"
677160,"1,9,38,22,29,18,23","25,4,23"
394760,"2,1,9,22,28,29,43","1,23,3"
296710,"2,22,28,31,43",23
441790,"2,22,18","1,23,3"
404540,"2,1,9,39,24,22,28,29,23,41,42,43,44","1,23"
416210,"2,22","23,28,2"
506500,"2,1,49,36,37,24,27,22,28,44","1,4,23"
205990,"2,1,22,29,30,23",2
255280,"2,22,29,23","25,23"
591420,"2,22,29","4,23"
453090,"2,1,9,38,22,29,30,23,15,17","4,23,28,2"
359390,"2,22,29,18,23",25
502800,"2,1,22,29,18,23",1
521890,"2,22,28,29,43","25,23,2"
330820,"2,22,28,29,23,41,42,43","25,23"
227200,"2,22,28,23","1,25,23"
312780,"2,22,29,18,23","1,25"
10220,"2,22",1
553790,"2,22,29","25,23"
250520,"2,22","23,3"
597170,"2,1,49,36,9,38,27,22,28,13,30,23,17","1,23"
469610,"2,22,29,40","25,23,28"
282400,"2,1,49,36,47,22,17","28,2"
227000,"2,22,29,13,23,14","25,23"
674750,"2,1,49,36,37,9,38,39,24,22,28,29,30,23,25,43,44","1,23"
203650,"2,18",25
253330,"2,22,28,29,13,23,43","1,25,23"
304530,"2,22,28,29,13,23,43",1
246840,"2,22,29,23,25","1,25,3"
530070,"2,22,28",28
301200,"2,22,29,23,25","1,4,23"
302610,"2,22,28,29,25","1,23"
445190,"2,22,29,23","23,3,2"
284770,"2,22,29,23","25,4"
411370,"2,1,49,36,37,24,22,28,29,23,25,44",1
557600,"2,22,29,23","25,4,23"
216110,2,"1,23,2"
300060,"2,22,28,31","25,23"
257050,"2,22,29","1,25,23"
302710,"2,1,24,22,28,29,31,23,25,44","1,23,9"
632350,"2,1,49,36,22,28,29,23,43",3
455400,"2,1,49,37,9,39,24,22,28,29,23,25,44",1
385240,"2,22,29,30,17",28
296070,"2,22,28,29,31,23","25,23,2"
250050,"2,22,28,29,23","1,25,4,23"
454060,"2,22,29,30,23,15,25,17","4,23,28"
464340,"2,22,29,18",25
675260,"2,22,28",25
299480,"2,1,9,38,39,24,22,28,29,43,44","1,23"
319050,"2,1,9,27,22,28,29","23,3,2"
225360,"2,22,29,18,23","1,3"
390340,"2,1,49,36,22,28,29,23,25",1
470260,"2,22,29,23","25,23"
511680,"2,22,29,18,23",1
80330,"2,22,29,13,23,14,41,42","25,23"
282530,"2,22,28,23,25","1,25"
346560,"2,22,29,23,41,42","25,4,23,3"
252450,"2,22,29","23,2"
567280,"2,22,29","1,4,23"
404590,"2,1,9,38,24,22,28,29,23,44","1,3"
411560,2,"4,23"
269650,"2,22,28,29,13,43","1,25,23,3"
340730,"2,22,29","4,23,28"
285440,"2,1,24,22,28,29,23,25,44","1,23"
274230,"2,22,28","1,23"
583760,"2,22,29,25","1,4,23"
230840,"2,22,29,13,18","1,25,4,23"
816090,"2,1,9,38,22,28,23","1,25"
327510,"2,22,28,29,13,23","1,23,3"
633460,"2,1,49,36,22,28,29,23,25","1,23,28"
500260,"2,1,49,36,37,9,38,39,24,22,30,18,23,17,44","1,23"
229580,"2,22,29,18,23","25,23"
208400,"2,22,23,15","23,3,2"
251630,"2,22,28,23,17",23
280520,"2,1,49,36,9,38,27,22,28,29,30,23","1,25,23,3"
343860,"2,22,28,29,23,43","25,23"
405820,"2,22,28,23,43","1,25"
437570,"2,22,28,29,25",23
3620,"2,22,15","1,4"
460120,"2,22,28,29,23,43","3,2"
365960,"2,1,49,36,47,9,38,48,22,30,18,23,15,17","9,28,18"
288060,"2,22,28,29,13,43","25,23"
486780,"2,22,15,25","1,4,28,18"
242840,"2,22,28,29,13","1,25,23,3"
262390,"2,22,28,29,30,23,25,17","1,25,23"
440630,"2,22,31","1,23"
340490,"2,22,28,29,23,25,43",23
337150,"2,1,9,38,39,24,27,22,29,30,23,44","23,2"
311870,"2,22,28,29,13,23,25","1,23,3"
577940,"2,1,49,36,37,24,22,28,35,23,44",1
252010,"2,22,29,13,18,23,25","1,23"
250110,"2,1,9,39,24,22,28,29,23,25,41,42,43,44","1,23"
455980,"2,22,29,30,23","23,28,2"
269050,"2,22","25,23"
320340,"2,22,29,23","25,23,28,2"
339230,"2,22,29,18","1,25"
567640,"2,22,28,29,23,41,42,43",25
253840,"2,22,28,29,23,43","1,25,23"
355800,"2,1,22,29,23","23,2"
593280,"2,22,28,29,23,43","1,25,4,23,3"
570460,"2,1,49,36,37,9,38,39,24,22,28,35","1,23,18"
271820,"2,22,29","25,4,23"
647830,"2,1,9,24,22,28,41,42,43,44",1
261470,"2,22","28,2"
540840,"2,22,28,29,23,41,42,43",25
329440,"2,22,28,23,25",25
433530,"2,1,20,49,36,9,38,27,22,29,18","1,23,29"
357310,"2,1,49,36,9,38,22,29,30","23,28,2"
505170,"2,1,22,28,29,23,25,43",1
599460,"2,22,29,23","25,4,23,3,28"
284710,"2,22,29,23","25,4"
477770,"2,1,49,36,24,22,29,18,23,44","9,28,18"
382140,"2,22,29","25,23,28"
384630,"2,29,13","25,23"
568090,"2,22,29","1,23"
250380,"2,22,28,29",23
284830,"2,22,29,23","25,4"
487430,"2,22,29","4,23"
511740,"2,22,29,23","1,25"
262120,"2,1,9,22,28,29,23,25","1,4,23,28,2"
441830,"2,22,28,29,23",3
426790,"2,22,28,29,23,43","25,4,23"
400630,"2,1,9,39,22,28,29,23,43,44","1,25,23,3"
324570,"2,22,18,23,25",1
543900,"2,1,49,36,9,38,22,28,13,23,15","1,25,2"
343440,"2,1,27,22,28,29,23,25","1,4,23,9,28"
314790,"2,22,28,29,23","25,23"
262260,"2,22,29,18","1,23"
358090,"2,22,28,29,23,43","25,4,23"
413710,"2,1,29,30,23","1,25,23,3,2"
422810,"2,1,49,36,37,9,38,39,24,27,22,28,29,23,44","1,23,3"
322210,"2,1,49,37,9,39,24,22,28,29,23,44","1,23"
280180,"2,1,49,36,9,38,27,22,28,31,30,23,15,25,17,43","1,25"
249680,"2,22,28,25","1,25"
382050,"2,1,49,37,9,39,24,22,29,23,44","1,25,23,3"
406290,"2,1,49,36,37,27,22,35,15,32","28,2"
645090,"2,22,29","4,23"
270630,"2,22,28,29","1,4,23"
279800,"2,22,29,23","25,4"
610360,"2,22,29","4,23"
333250,"2,22,29,18","1,25,4,23,3"
319480,"2,22,29,18","1,23"
442780,"2,22,29,18,25","1,23"
329860,"2,22,28,29,23,25,43","1,4,23,28"
330390,"2,22,29,18,23","25,3"
717640,"2,22,18","4,23,28"
416680,"2,22,29,30,23,17","1,23,2"
402020,"2,22,28,29,43",25
374900,"2,22,28,29",25
415420,"2,22,29,25","1,4"
226100,"2,1,9,24,22,28,29,23,25,43,44","1,4,23,2"
720280,"2,22,29,23","25,4,23,3"
230860,"2,1,22,28,29,23,25,43","1,25,23,2"
384360,"2,22","4,23"
211340,"2,22,29,18","25,23,3"
9940,"2,22,29,18,23","1,25"
703700,"2,22,29,23","25,23,28"
491530,"2,30,18","1,4,28"
285740,"2,22,29,23","4,23,28"
377900,"2,22,29,30,15,25","4,23,28,2"
312520,"2,1,49,37,22,28,43,44","1,25,23"
352550,"2,22,29,23","28,2"
433910,"2,22,28,29,23,15,25","1,23"
510510,"2,1,9,39,24,22,28,43,44","28,18"
284750,"2,22,29,23","25,4"
384110,"2,22,28,29,23","1,25,23,3"
571310,"2,22,28,29,23,43","1,25,23"
345660,"2,1,24,22,29,18,23,44","9,28,18"
284390,"2,22,29,13","25,23"
540610,"2,22,29,23,25",4
269170,"2,1,49,36,9,38,23","4,23,28,18,2"
327410,"2,22,29,18,23","25,23,3"
323720,"2,22,29,23","25,23"
639780,"2,22,29,18,23","1,4,23"
219950,"2,22,18",25
281220,"2,22,28,29,23,25,43",1
583470,"2,22,28,29,30,23,43","1,25,23"
558420,"2,22,23","25,23"
664430,"2,1,9,39,24,22,28,23,43,44","28,18"
290890,"2,22,23","1,4,23,3,2"
326670,"2,22,29,15","3,2"
369070,"2,22,28,29,25,43","1,23"
228360,"2,22,28,29,23,43,44",25
359900,"2,1,9,22,28,29,23,15,25,43","1,25,23,3"
353700,"2,1,9,39,24,22,28,29,23,43,44","1,25,23"
571260,"2,1,49,36,37,24,22,28,29,23,15,25,44",1
635200,"2,1,9,38,22,29,23","25,23,2"
256330,"2,1,22,18,23",9
266310,"2,1,17","51,53,54,56,57,60"
334420,"2,22,29,23,25","25,23,3,2"
411960,"2,22,28,29,23,25","1,25,23"
346180,"2,22,29,18,25","1,23"
457960,"2,22,23,15,25","1,23,28,18"
410850,"2,22,28,23,43","1,3"
635320,"2,22,28,29,43","25,23"
489140,"2,22,28,29","1,25,23"
604450,"2,22,23","25,23"
499660,"2,1,49,36,9,38,22,29,23,17","1,23,28,2"
380220,"2,1,9,22,29,31,40,23,15,25","1,25,23"
281750,"2,22,28,29,23","25,4,23"
314810,"2,22,29,18","25,23"
274350,2,"25,23"
407810,"2,22,28,29,43","1,25"
318530,"2,22,28,29,15","1,25,23"
386590,"2,22,29,15,25","25,23,3,28,70"
331870,"2,22,28,29,23","25,23"
234270,"2,22,28,29,23,43","25,4,23"
417290,"2,22,28,23,43","1,25,23,3"
310890,"2,22,28,29,15,25","1,23,3,2"
322520,"2,1,24,22,18,23,25,44",1
271360,"2,22,23","28,2"
427820,"2,22,28,29,23",2
209950,"2,29","4,23,2"
314070,"2,1,49,37,9,39,24,22,28,29,23,15,25,44","23,28,18"
311260,"2,1,49,36,9,38,22,23","3,28,2"
333640,"2,22,30,18,25,17","25,23,3,2,70"
11340,"2,22","1,23"
337340,"2,22,29,23","25,23,3"
275180,"2,22,28,29,23,43","25,4,3"
578330,"2,1,24,22,28,23,41,42,43,44",1
350740,"2,1,9,39,24,22,28,29,23,15,25,43,44","1,23"
323380,"2,22,29,18,23","1,25,23,28,2"
588040,"2,22,28,29,23","25,4,23"
257990,"2,22,28,29,23,25","4,23"
371520,"2,22,29","23,28,2"
401680,"2,1,49,36,9,38,27,22,28,29,23","1,23"
256370,"2,1,22,18,23","9,28,18"
235320,"2,1,49,36,47,9,38,48,22,13,23","23,2"
248630,"1,9,22,28","1,23,3,70"
407560,"2,22,29,13,15","1,23,3"
497180,"2,22,29,30,23","9,28"
282590,"2,1,9,27,22,29,30,23","23,2"
471330,"2,1,49,36,9,38,39,24,27,22,28,29,23,25,44","1,23"
281940,"2,22,28,29,23","1,25,23"
382890,"2,22,29,18,23",3
324160,"2,22,29,23","25,4"
253290,"2,1,22,29,18,15,25","1,23"
585690,"2,22,28,29","1,25,4,23"
776490,"2,22,29,18,23","1,25,23,3"
348710,"2,1,22,28,29,23,25,43",1
342300,"2,1,27,22,29,30,18","1,23"
758190,"2,22,23","25,4,23,3,28,2"
501320,"2,22,29","23,28"
390520,"2,1,24,22,28,29,13,23,15,25,44","1,25,23"
438480,"2,22,29,23","1,25,4,2"
493200,"2,22,28,23",25
296570,"2,22,29,30,23,15,25",3
495280,"2,22,28,29,23",3
588950,"2,22","25,3,28"
493840,"2,1,49,36,22,28,35,23,15,25,43",1
434260,"2,22,29,25","4,28"
465240,"2,1,49,36,9,38,40","1,23"
591370,"2,22,29,30,23","23,28,2"
269730,"2,1,18,17","28,18"
342560,"2,1,49,36,47,9,38,48,27,22,30","1,23,2"
365160,"2,22,28,43","25,23"
283160,"2,22,28,31,25","1,23,28"
744190,"2,22,29,23","25,23"
346810,"2,22,29","23,28,2"
612470,"2,1,49,36,22,23,25,17","23,28,2"
33680,"2,22,29,18,25",23
539720,"2,22,28,29,23,25","4,23,9"
335000,"2,22,29,23","25,4,23"
552700,"2,22,28,29",3
302790,"2,22,29,18","1,23"
718670,"2,22,29,30,23,42","23,3,28"
501590,"2,1,9,38,22,28,29,23,15,25,43","1,25"
247140,"2,22,28,29,15,25,17,43,44","4,23"
71260,"2,1,9,18",1
351990,"2,1,22,28,29,23","4,23,9"
425210,"2,22,28,29,30,17","1,25"
348470,"2,1,9,39,22,18,25,44",1
222640,"2,22,29,23","25,2"
504050,"2,22,29,30,23","1,25,23,28"
344770,"2,22,29",23
217100,"2,22,28,29,23","1,25,23"
262960,"2,22,29,18","1,25,23,3"
307050,"2,22,28,29,23","25,4,23"
431180,"2,1,9,22,29,18","23,3,28"
496810,"2,1,49,36,9,38,22,28,29,23",1
305380,"2,1,24,22,29,18,23,25,44",1
261700,"2,22,29,18,23","1,25,4,23"
299250,"2,22,29",28
374030,"2,22,28,29,13,23,43","25,4,23"
402330,"2,22,28,29,15,25","1,23"
370910,"2,22,29,23","25,23"
269270,"2,22,28,29,25,17","1,23"
515180,"2,1,9,38,22,28,29",28
269310,"2,22,29,23","1,25,23,3,28,2"
431600,"2,1,22,18","9,28,18"
339350,"2,22,13,23","23,3"
366910,"2,22,28,29,23,43","23,3,28,2"
562360,"2,22,28,29,23","1,4,23"
564230,"2,1,49,36,37,24,22,30,18,23,41,42,44","28,18"
461620,"2,22,29,23","23,28,2"
538680,"2,22,29,18,23,25",3
463270,"2,22,28,29,23,43","1,25,23"
357300,"2,22,29,18,23",23
551110,"2,22,29,23","4,23"
254460,"2,1,24,22,18,23,44","1,25"
380150,"2,22,29,13","25,23"
546050,"2,1,49,36,37,24,22,28,29,23,25,41,42,43,44","1,4"
432100,"2,22,29,18,23","25,4,23"
384740,"2,22,28,29,31","25,23"
266490,"2,22,28,29,15,25","25,23,3"
260160,"2,22,29,13,18,23","1,25,23"
303790,"2,22,28,29,23",3
240600,"2,1,22,28,23","9,28,18"
356050,"2,22,28,29,23,15,43","25,23"
226560,"2,22,28,29,43",25
359230,"2,22,29,23","23,28,2"
720250,"2,22","23,28,2"
613730,"2,1,22,29,18","1,25,4,28"
566160,"2,22,29","4,23"
544550,"2,1,9,38,48,22,30,18,23","1,23,28,70"
392580,"2,1,9,22,29","1,23,3,2"
446790,"2,22,28,29,23","1,25,23,3"
285800,"2,22,28,29,23,25,41,42,43","25,4,23,3,2"
401710,"2,22,28,29,23,25,43","1,25,23"
355980,"2,22,30,23,17","23,2"
535520,"2,1,49,36,37,24,28,43,44","1,4,23"
527270,"2,22,18",3
403120,"2,1,24,22,29,44","25,4,28"
631510,"2,22,28,29,43",1
599750,"2,22,29","23,28,2"
292500,"2,22,28,29,43","1,25,23"
544610,"2,1,49,36,9,38,22,29,18,23",2
452510,"2,1,49,36,37,24,22,28,29,23,25,44",1
838310,"2,22,29,18,23",1
559210,"2,22,29,23","25,23,3"
551730,"2,1,9,38,22,29,18,23",1
595140,"2,22,28,29,13,23,43","1,23"
263200,"2,1,49,36,9,38,22,29,23","1,25,4,23,3,70"
340000,"2,22,28,13,23,43",1
588690,"2,22,28,29,23,25","4,23,28"
22310,"2,1,22,23,25",1
344740,"2,1,49,37,9,39,22,28,15,25,43,44","1,25,23,2"
403970,"2,22,28,43",3
320820,"2,22,28,29,23,43","25,23"
449960,"2,22,28,29,13,23,15,25,43","1,25,4,23,3"
418950,"2,22,29,18,23","25,23"
502280,"2,22,28,23",1
294140,"2,22,28,29,23","1,25,23"
397270,"2,22,29,23",25
555880,"2,1,49,36,9,38,23","1,23,3,2"
817510,"2,22,28,29,13,23","1,23"
466860,"2,29,23,15,25,14","23,3,28,2"
324260,"2,1,49,36,27,22,29,30,23","1,23,3,28,2"
520720,"2,22,28,23,14,43","25,4,23"
620590,"2,1,49,36,9,38,22,28,29,30,23,43",2
440730,"2,1,9,22,28,29,15,25","1,25,23,28"
609150,"2,22,28,29,23","1,3"
386480,"2,22,29,18,23,41,42","25,4,23,28,2"
434050,"2,1,49,36,9,38,22,29,30,18","1,25"
535480,"2,1,9,39,22,28,29,23,41,42,43,44","1,25,23"
598700,"2,22,28,29,23,42","1,25,23,3"
358750,"2,22,29","23,3,28,2"
415480,"2,22,28,29","3,2"
262000,"2,22,29,13,23,15",25
248330,"2,1,49,36,27,22,29,18,25","1,23,9"
484900,"2,22,29,23","23,28,2"
377860,"2,1,24,22,28,29,23,25,43,44",1
405830,"2,1,49,36,24,22,18,23,44","1,25"
223330,"2,22,29,23",3
407300,"2,22,29,13",23
429620,"2,1,49,36,27,22,28,29,30,23,15,25,17","23,3,2"
339580,"2,22,29,23","25,23,3,2"
414740,"2,1,49,36,9,38,22,29,18","1,25,3"
457210,"2,22,29,13,30,23,15,25,17","1,23,9"
307580,"2,22,29,13,23,14","25,23"
553210,"2,22,29,23","1,3,2"
451760,"2,22,29,18,23","4,23"
485980,"2,22,29","23,2"
487720,"2,22,18,23,25","1,25,23"
346730,"2,1,9,22,28,29,23,15","1,4,23"
587430,"2,22,29",25
489360,"2,22,29,23","1,25,23,28"
355130,"2,1,24,22,29,18,23,44","9,28,18"
388800,"2,22,29,18,23,25","1,23"
367570,"2,22","1,23"
495140,"2,1,49,37,22,28,23,15,25,44","1,25"
355050,"2,1,24,22,28,29,23,25,43,44","1,23"
696170,"2,1,49,36,22,29,18,23,25",1
375530,"2,1,49,36,37,9,39,24,22,28,29,30,23,17,43,44","23,28,18,2"
636150,"2,22,28,29,23,25","1,25,4,23"
502820,"2,22,28,29",25
409100,"2,22,29,18,23",23
253150,"2,22,29,30,23,15,17","1,23,3,2"
496620,"2,22,29,23,25","1,23"
619780,"2,1,49,37,9,39,24,22,28,23,41,42,43,44","1,25,23,3"
609320,"2,22,28,29,23,43","1,25,23"
733990,"2,22,23","4,28"
501080,"2,22,28,29,23",28
574050,"2,1,49,36,22,28,29,23","1,3"
364930,"2,1,49,36,27,22,29,23,25",4
314980,"2,1,49,36,22,29,30,23,17","23,28,2"
598960,"2,1,49,36,9,38,22,30,23,15,17","23,28,2,70"
301650,"2,1,22,29,30,18,23","1,2"
442500,"2,22,29","4,23,3,28,18,2"
255390,"2,22,28,23,43",25
525480,"2,22,28,29,43",3
663380,"2,22,29,23,44","25,3,2"
311240,"2,22,28,29,23",25
530390,"2,22,29,18,23","4,23,2"
375480,"2,1,9,39,24,22,28,23,15,43,44","1,25,23,3"
349220,"2,22,29","25,23,3"
363130,"2,1,9,22,29,18,23",1
368650,"2,22,28,29,23","25,23"
396480,"2,22,23","1,23,28,2"
477870,"2,22,28,29,23","25,2"
621830,"2,1,49,36,37,24,22,28,29,23,43,44",9
251290,"2,22,29,18,23",3
365810,"2,1,49,36,22,28,29,13,23,15,25,43","1,25,4,23,28"
319250,"2,22,28,29","1,25,23,3"
422900,"2,22,23,15,17,44","23,28,2"
570780,"2,22,29,23",3
388080,"2,22,29,23",57
588970,"2,22,29","4,23"
430210,"2,28,43","1,23"
312540,"2,22,29,18,23,25","1,25,3"
248970,"2,22,28,29","1,23"
541300,"2,1,49,36,47,9,38,48,22,28,15,41,42","1,25,23,29,28,70"
420930,"2,1,49,36,9,38,22,30,18","25,4,23,70"
483980,"2,22,29,18,23","25,23"
322680,"2,22,28,29,13,23,15","1,25,23"
543140,"2,22,29,23","4,23,28"
272600,"2,22,29","25,23"
576770,"2,22,29,30,23","25,4,23,3,2,70"
351100,"2,1,49,36,9,38,27,22,28,29,23,43","1,25,23,3,28"
511470,"2,22,29,23","4,23"
504130,"2,1,9,39,22,28,29,23,43,44","25,23"
658560,"2,22,29","4,23"
695920,"2,22,18","25,4,3,28,2"
637670,"2,1,49,37,9,39,22,29,18,44","1,3"
361550,"2,22,28,29,23,15","25,23"
451840,"2,1,9,38,22,25","1,23,2"
395570,"2,1,49,36,9,22,29,13,23,25,14","1,25,4,23,29,3,2"
658980,"1,20,49,36,22","1,23,29,3,70"
617160,"2,28,43","25,23"
378660,"2,22,28,29,23,43",25
746930,"1,20,49,36,22","23,29,3"
543260,"2,22,28,29,23,43","1,25,23"
646200,"2,1,9,22","1,23,3"
417880,"2,22,28,13,23,43","25,4,23"
339190,"2,22,29,23","25,23"
314150,"2,1,9,24,22,28,29,23,25,44",1
650000,"2,22,31,23",1
741260,"2,22,23","4,23,28,2"
637100,"2,22,28,23,43","1,25"
370020,"2,22,29,25","1,23,3,2"
671440,"2,23","23,28,2"
406970,"2,22,29,18","25,23"
416600,"2,1,9,38,39,24,22,28,29,23,43,44","1,25,23,3"
577230,"2,22,29,30,23","23,28,2"
553260,"2,22",2
534370,"2,22,28,29,30,23,43",28
589780,"2,22,29","25,23"
293220,"1,22,28,29,30,15,25,43","1,23"
252550,"2,22,29,31,30,18,17","25,4,23"
512790,"2,22,29,13,18,23","25,23"
467930,"2,22,28,29","1,4,23"
262550,"2,22","1,23"
555950,"2,22,29,18,23,41,42",1
665090,"2,22,28,29,13,23,15","1,25,23,3"
317510,"2,22,29,25","1,4"
523000,"2,22,29",28
570770,"2,22,29,23",3
333300,"2,22,29","25,23,3,2"
381020,"2,1,9,39,24,22,28,30,23,43,44","1,23,28"
587450,"2,18","23,28,70"
327670,"2,22,29,23","23,3,2"
628890,"2,22,29,23",28
488280,"2,1,24,22,28,29,44","4,23"
418040,"2,22,29,25,17","4,23"
394450,"2,22,29,23","1,25,3,2"
432010,"2,22,29,18,23","4,23,3,28"
408410,"2,1,9,39,24,22,28,29,30,23,25,17,43,44","1,23,2"
415590,"2,1,49,36,9,38,22,28,29,43",1
326340,"2,1,49,36,37,9,38,39,24,22,28,29,23,44","1,25,18"
321270,"2,1,9,38,22,29,18,23",1
684580,"2,1,49,36,9,38,22,29","25,23,3,28,2"
611980,"2,22,29","4,23"
485890,"2,22,29",28
552450,"2,1,49,36,9,38,22,28,23,25","1,23"
457730,"2,1,49,36,37,24,22,28,29,43,44","1,23,2"
502770,"2,22,29,23","4,23,28"
265810,"2,22,30,23","4,23,28,2"
248800,"2,22,18","25,4,23,3"
702890,"2,1,49,36,37,24,22,28,29,23,25,44",1
299680,"2,22,23","25,4,23"
316720,"2,22",4
393980,"2,22,29,23",4
427030,"2,22,29,18,23",3
503580,"2,22,29,40","1,25,4,23"
305940,"2,22,29,23,15","23,28,2"
619880,"1,49,36,22,28,29,23","1,23"
340520,"2,1,9,39,24,22,28,29,23,25,44","1,23"
440880,"2,22,28,29,23,43","25,23,3"
502940,"2,22,29,18","4,23"
288140,"2,1,9,27,22,28,30,35,23,17","23,28,18,2"
393520,"2,22,28,29,23,43","1,25,23"
324510,"1,20,49,36,9,38,27,22,28,43","1,25,23,29,3"
612930,"2,1,49,36,37,24,22,28,29,44","1,23"
656200,"2,22,30,23","23,28,18,2,70"
550080,"2,1,49,36,9,38,22,29,18,23",1
383270,"2,22,28,23,43","25,23"
342310,"2,1,49,37,9,39,24,22,28,44","23,28,2"
541570,"2,22,28,29","25,23"
555150,"2,22,28,29,23,14,43","25,23"
410890,"2,22,29,23",25
495050,"2,22,28,29,25,43",1
257690,"2,22,29,13","25,23"
223410,"1,20,22,29","23,29,3"
494230,"2,22,29,23","25,4,23,28"
407310,"2,29","1,4,23,28"
628770,"2,22,28,29,30,23,15,25","23,3"
313780,"2,22,28,29,23,43","25,23"
416770,"2,22,23","4,23"
433100,"2,22,28,29,31,23,43","25,23"
543870,"2,1,49,37,22,28,23,15,25,44","1,25,2"
506730,"2,1,9,27,22,28,29","1,23"
711660,"2,22,29,23","25,4,23"
240440,"2,22,30,23,15,14","1,25,23"
505640,"2,1,49,36,37,24,27,22,23,44","23,2"
455120,"2,1,49,36,9,38,22,29","1,25,23"
552440,"2,22,30,23,17","1,25,23"
242130,"2,1,22,28,29,30,17","1,23,28"
262790,"2,22,29,18,23","1,23,3"
467660,"2,22,28,23","73,74,25,3"
431260,"2,22,29,23","25,23"
288120,"2,18,23","25,23,3,2"
