id,year,review_score,total_positive,total_negative,total_reviews,Players
788740,2018,6,19,7,26,501
788760,2018,7,19,1,20,455
788970,2018,5,18,10,28,2000
789100,2018,4,35,59,94,30494
789260,2018,7,23,3,26,668
789730,2018,6,42,12,54,2088
789880,2018,4,5,9,14,189
789930,2018,5,5,5,10,129
789950,2018,7,31,7,38,842
790160,2018,4,3,7,10,376
790290,2018,7,11,2,13,154
790450,2018,7,25,5,30,11954
790600,2018,5,132,65,197,27544
791160,2018,7,12,2,14,303
791330,2018,8,307,44,351,19491
791700,2018,7,38,3,41,448
791750,2018,7,30,4,34,799
792030,2018,8,108,3,111,2844
792350,2018,7,25,2,27,464
792560,2018,7,13,1,14,290
792650,2018,7,14,2,16,355
792880,2018,5,9,8,17,249
792970,2018,7,9,1,10,331
793050,2018,4,13,26,39,5396
793180,2018,4,3,10,13,399
793200,2018,7,31,6,37,146
793240,2018,7,13,1,14,287
793350,2018,8,308,9,317,10551
793450,2018,7,25,1,26,1106
793600,2018,7,9,1,10,153
793630,2018,7,9,1,10,138
793760,2018,7,10,1,11,568
793990,2018,5,6,4,10,540
794050,2018,3,2,9,11,454
794190,2018,7,14,1,15,430
794760,2018,7,34,4,38,1651
794800,2018,7,40,9,49,5842
794820,2018,5,18,12,30,6530
795100,2018,8,1933,116,2049,420843
795680,2018,6,13,4,17,507
796360,2018,6,10,3,13,532
796380,2018,7,11,1,12,282
796510,2018,7,14,2,16,756
796600,2018,7,18,4,22,177
796640,2018,5,19,9,28,1866
796650,2018,7,13,3,16,544
796780,2018,7,13,1,14,375
796790,2018,8,113,4,117,1886
797040,2018,4,8,13,21,362
797060,2018,5,7,6,13,805
797090,2018,4,3,8,11,296
797390,2018,8,119,10,129,8236
798240,2018,7,10,1,11,62
798280,2018,8,52,12,64,11545
798380,2018,7,10,1,11,2313
798560,2018,4,5,13,18,491
798940,2018,6,16,6,22,797
799070,2018,8,433,12,445,21014
799110,2018,7,13,1,14,208
799240,2018,4,40,78,118,47244
799730,2018,6,11,3,14,125
799810,2018,6,14,4,18,439
799840,2018,6,12,4,16,315
800050,2018,7,13,2,15,575
800180,2018,7,17,1,18,1366
800560,2018,6,7,3,10,449
800580,2018,6,7,3,10,885
800620,2018,8,63,3,66,1925
801020,2018,5,21,21,42,2464
801060,2018,3,2,12,14,637
801290,2018,7,22,1,23,245
801870,2018,5,12,10,22,792
802190,2018,7,8,2,10,108
802730,2018,8,144,23,167,14258
802880,2018,7,41,1,42,2633
802890,2018,8,100,2,102,2623
803030,2018,8,60,15,75,24261
803080,2018,5,11,7,18,772
803150,2018,7,16,2,18,500
803220,2018,5,27,22,49,12675
803260,2018,7,24,1,25,1586
803850,2018,7,16,1,17,307
804210,2018,4,6,10,16,728
804290,2018,7,16,1,17,5064
804430,2018,5,28,16,44,849
804460,2018,5,11,5,16,140
804730,2018,6,131,48,179,7394
804900,2018,6,22,9,31,10272
805280,2018,7,11,2,13,615
805440,2018,7,10,1,11,1748
805500,2018,5,9,9,18,580
805610,2018,7,25,4,29,183
805660,2018,7,25,4,29,1495
805710,2018,6,17,6,23,182
805820,2018,7,37,1,38,1286
805850,2018,6,1041,277,1318,119509
805870,2018,5,13,11,24,470
805920,2018,7,21,1,22,424
806100,2018,7,37,5,42,1461
806140,2018,5,52,53,105,4351
806770,2018,6,14,5,19,265
806960,2018,7,10,2,12,413
807230,2018,7,25,6,31,588
807790,2018,5,6,7,13,313
807920,2018,5,20,18,38,1475
809050,2018,7,14,3,17,1044
809210,2018,5,28,14,42,827
809250,2018,8,76,3,79,7444
809320,2018,7,13,2,15,1066
809440,2018,6,82,22,104,5185
809680,2018,7,18,1,19,118
809850,2018,7,27,3,30,1343
810230,2018,8,145,6,151,9859
810460,2018,5,21,10,31,260
810630,2018,6,8,3,11,2856
810660,2018,7,24,1,25,250
810670,2018,6,309,80,389,16374
810760,2018,5,13,8,21,7891
810780,2018,6,35,11,46,508
811240,2018,7,13,2,15,318
811360,2018,4,12,26,38,4384
811720,2018,7,23,3,26,773
812020,2018,6,29,8,37,760
812560,2018,7,24,4,28,509
813290,2018,6,28,9,37,1461
813540,2018,8,51,4,55,740
813590,2018,6,13,4,17,110
813700,2018,8,69,13,82,5835
814200,2018,7,25,3,28,9845
814540,2018,8,675,53,728,14163
814900,2018,7,28,6,34,481
815000,2018,8,67,2,69,884
815150,2018,7,18,1,19,554
815450,2018,7,39,1,40,1253
816060,2018,5,5,6,11,225
816080,2018,7,26,3,29,1261
816090,2018,5,497,257,754,77610
816120,2018,7,36,1,37,633
816180,2018,7,24,2,26,292
816190,2018,7,14,2,16,456
816210,2018,7,8,2,10,357
816250,2018,7,10,1,11,440
816270,2018,7,15,1,16,552
816330,2018,5,15,9,24,793
816490,2018,8,63,2,65,2216
816500,2018,7,10,2,12,198
816990,2018,7,17,3,20,260
817200,2018,5,10,5,15,204
817250,2018,5,17,8,25,298
817470,2018,7,8,2,10,158
817510,2018,5,328,157,485,43081
817760,2018,6,24,8,32,3972
817770,2018,6,18,7,25,287
818220,2018,7,8,2,10,2304
818320,2018,8,40,10,50,4022
818440,2018,5,13,9,22,712
818570,2018,7,17,3,20,517
818730,2018,7,17,3,20,1549
819230,2018,8,56,7,63,2188
819480,2018,7,43,2,45,1067
820030,2018,7,31,4,35,1179
820090,2018,5,17,9,26,4265
820240,2018,7,25,5,30,614
820460,2018,6,34,11,45,3557
820580,2018,5,10,12,22,15226
820710,2018,5,8,11,19,213
820750,2018,4,17,29,46,1858
820760,2018,6,22,7,29,263
820900,2018,7,24,3,27,405
821500,2018,6,50,18,68,1936
821550,2018,6,7,3,10,347
821560,2018,8,67,12,79,1427
821640,2018,8,70,8,78,2593
822530,2018,7,32,4,36,1098
822930,2018,8,153,7,160,6389
823100,2018,5,9,4,13,913
823360,2018,6,11,3,14,711
823700,2018,6,14,4,18,851
823710,2018,4,5,9,14,322
823830,2018,8,115,9,124,14685
823920,2018,7,11,2,13,3552
824190,2018,5,20,19,39,1346
824420,2018,6,19,6,25,3122
824580,2018,5,6,8,14,557
824720,2018,8,84,16,100,5526
825550,2018,6,26,7,33,921
825610,2018,4,12,19,31,2663
825630,2018,9,640,9,649,16306
825930,2018,7,13,2,15,163
827220,2018,6,19,8,27,4201
828150,2018,5,30,19,49,2266
828170,2018,5,20,12,32,6177
828230,2018,5,11,12,23,1928
828380,2018,6,19,7,26,327
828910,2018,6,8,3,11,263
828950,2018,7,12,1,13,311
828960,2018,4,12,25,37,1094
829250,2018,5,8,9,17,1127
829260,2018,7,12,2,14,279
829370,2018,7,15,1,16,335
829420,2018,5,13,19,32,4234
830710,2018,6,8,3,11,174
831090,2018,7,20,1,21,438
831120,2018,7,10,1,11,239
831230,2018,7,25,3,28,715
831770,2018,7,22,2,24,503
832650,2018,6,11,3,14,259
833010,2018,6,9,3,12,100
833140,2018,7,9,1,10,362
833910,2018,7,37,4,41,1132
834340,2018,7,10,2,12,2849
834750,2018,5,16,11,27,482
835040,2018,7,13,2,15,821
835530,2018,5,13,9,22,354
836480,2018,5,225,149,374,15463
836490,2018,8,188,9,197,2925
836760,2018,7,29,7,36,1363
836790,2018,7,9,1,10,87
838050,2018,4,3,9,12,603
838270,2018,5,8,11,19,364
838310,2018,9,1114,41,1155,44759
838510,2018,5,33,21,54,3847
838900,2018,5,83,98,181,14732
839260,2018,6,11,4,15,356
839570,2018,7,12,2,14,228
840060,2018,7,27,3,30,1620
840100,2018,7,16,2,18,737
840310,2018,7,21,1,22,404
840700,2018,6,10,3,13,380
840910,2018,7,13,1,14,64
841120,2018,7,12,3,15,197
841210,2018,8,45,9,54,594
841350,2018,6,19,5,24,3248
841770,2018,8,206,2,208,2126
841840,2018,5,6,9,15,303
842150,2018,5,50,29,79,11736
843010,2018,7,10,1,11,95
843250,2018,7,26,5,31,268
843270,2018,5,6,4,10,8296
843430,2018,7,38,2,40,1033
843660,2018,6,41,11,52,8019
843740,2018,7,10,1,11,189
843890,2018,5,21,18,39,2655
844210,2018,5,16,8,24,942
844380,2018,8,58,8,66,21308
844490,2018,4,5,8,13,523
844930,2018,8,457,13,470,11867
845200,2018,5,6,4,10,2622
845270,2018,7,16,1,17,193
845380,2018,7,17,1,18,238
845400,2018,5,5,7,12,311
845530,2018,4,5,11,16,366
845630,2018,7,13,3,16,273
845730,2018,7,9,2,11,184
846110,2018,8,140,20,160,3427
846200,2018,5,27,16,43,1265
846470,2018,8,167,19,186,4676
846710,2018,7,13,2,15,300
846820,2018,7,15,2,17,547
848200,2018,7,16,1,17,160
849520,2018,7,9,1,10,86
850050,2018,5,9,7,16,439
850060,2018,7,17,2,19,433
850450,2018,6,60,23,83,10263
850630,2018,8,53,4,57,866
850690,2018,4,19,42,61,511
851050,2018,6,21,9,30,252
851530,2018,8,223,11,234,18761
851650,2018,5,15,9,24,5657
851670,2018,7,46,1,47,1171
851810,2018,5,18,9,27,10304
851820,2018,7,36,6,42,1736
853380,2018,7,14,2,16,193
853500,2018,8,131,14,145,2889
855850,2018,7,9,1,10,244
856130,2018,6,50,20,70,855
856440,2018,5,7,9,16,464
856880,2018,5,24,12,36,5573
857010,2018,6,10,3,13,678
857520,2018,7,9,2,11,266
857710,2018,7,8,2,10,139
857940,2018,8,229,15,244,22768
858060,2018,4,27,81,108,32665
858760,2018,8,138,1,139,2188
858780,2018,6,9,3,12,676
859700,2018,6,11,3,14,27608
860530,2018,6,7,3,10,13915
860650,2018,7,17,1,18,339
861180,2018,3,2,13,15,84
861190,2018,5,5,7,12,5280
862580,2018,7,36,7,43,489
862690,2018,8,1191,177,1368,62656
863490,2018,7,10,1,11,1924
864300,2018,7,39,1,40,847
864510,2018,7,16,1,17,1679
864940,2018,4,13,35,48,1019
865180,2018,7,31,5,36,962
866150,2018,3,6,29,35,1231
866510,2018,6,11,3,14,791
867610,2018,5,7,7,14,186
867730,2018,5,9,4,13,229
868230,2018,7,20,4,24,124
869760,2018,8,744,88,832,95199
871870,2018,7,9,1,10,225
873200,2018,7,40,3,43,838
873610,2018,7,19,1,20,457
874400,2018,6,26,9,35,2607
874650,2018,5,84,53,137,22284
876310,2018,7,17,3,20,146
877190,2018,6,11,3,14,34
877840,2018,7,13,2,15,38
882560,2018,5,6,4,10,51
